title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Understanding the planning of llm agents: A survey,X Huang; W Liu; X Chen; X Wang; H Wang,2024,arXiv preprint arXiv …,"on LLM-Agent planning, which can be categorized into Task Decomposition, Plan Selection,  External Module, Reflection and Memory.  ory: RAG-based memory and embodied memory.",https://www.researchgate.net/profile/Xu-Huang-37/publication/380756642_Understanding_the_planning_of_LLM_agents_A_survey/links/664d5a9dbc86444c72f64b6f/Understanding-the-planning-of-LLM-agents-A-survey.pdf,https://www.researchgate.net/profile/Xu-Huang-37/publication/380756642_Understanding_the_planning_of_LLM_agents_A_survey/links/664d5a9dbc86444c72f64b6f/Understanding-the-planning-of-LLM-agents-A-survey.pdf,448,"/scholar?cites=5384087220746207566&as_sdt=5,33&sciodt=0,33&hl=en"
Combining Episodic Memory and LLMs for the Verbalization of Robot Experiences,J Plewnia; T Asfour,2025,2025 IEEE-RAS 24th International …,"episodic long-term memory as an input for the hierarchical memory tree, on which an LLM   For the generation of new Question Definitions, we provide the language model with short",https://ieeexplore.ieee.org/abstract/document/11203157/,https://h2t.iar.kit.edu/pdf/Plewnia2025b.pdf,0,
"Perltqa: A personal long-term memory dataset for memory classification, retrieval, and fusion in question answering",Y Du; H Wang; Z Zhao; B Liang; B Wang,2024,Proceedings of the …,"This model can operate through an instruction-based LLM, few-shot-based LLM, or BERT-based  classifier. The classification model conforms to a unified formula as Eq.(1",https://aclanthology.org/2024.sighan-1.18/,https://aclanthology.org/2024.sighan-1.18.pdf,61,"/scholar?cites=9516992848728524925&as_sdt=5,33&sciodt=0,33&hl=en"
Investigating Pedagogical Teacher and Student LLM Agents: Genetic Adaptation Meets Retrieval-Augmented Generation Across Learning Styles,D Sanyal; A Maiti; U Maharana; D Kumar,2025,Proceedings of the …,"RAG to be used for pedagogical teacher-student LLM agents  -trait vector SC, the student  LLM first drafts a personalized  decomposition RAG which splits the question, Persona-RAG",https://aclanthology.org/2025.emnlp-main.675/,https://aclanthology.org/2025.emnlp-main.675.pdf,4,"/scholar?cites=10213045465480016755&as_sdt=5,33&sciodt=0,33&hl=en"
From experience to strategy: Empowering llm agents with trainable graph memory,S Xia; Z Xu; J Chai; W Fan; Y Song; X Wang,2025,arXiv preprint arXiv …,"4, our memory-augmented approach consistently outperforms its non-memory counterpart  even under a different LLM  This demonstrates that our structured memory graph and retrieval-",https://arxiv.org/abs/2511.07800,https://arxiv.org/pdf/2511.07800,9,"/scholar?cites=6429791501582256168&as_sdt=5,33&sciodt=0,33&hl=en"
Memrl: Self-evolving agents via runtime reinforcement learning on episodic memory,S Zhang; J Wang; R Zhou; J Liao; Y Feng; Z Li,2026,arXiv preprint arXiv …,"Since the retrieval action space is decoupled from LLM generation, we perform learning  without modifying model weights. Upon receiving environmental feedback r, we update the Q-",https://arxiv.org/abs/2601.03192,https://arxiv.org/pdf/2601.03192,7,"/scholar?cites=16546229337459635188&as_sdt=5,33&sciodt=0,33&hl=en"
Legomem: Modular procedural memory for multi-agent llm systems for workflow automation,D Han; C Couturier; DM Diaz; X Zhang; V Rühle,2025,arXiv preprint arXiv …,"three memory retrieval strategies—vanilla, dynamic retrieval,  study how retrieval and memory  specificity affect multi-agent  multi-agent memory design, including where memory should",https://arxiv.org/abs/2510.04851,https://arxiv.org/pdf/2510.04851?,19,"/scholar?cites=10383388908207924175&as_sdt=5,33&sciodt=0,33&hl=en"
"Memory, consciousness and large language model",J Li; J Li,2024,arXiv preprint arXiv:2401.02509,"and the positional embedding in the Transformer, the chromatic (time-series) information  is provided to the LLM, satisfying our need for episodic memory. Thus, we have successfully",https://arxiv.org/abs/2401.02509,https://arxiv.org/pdf/2401.02509,15,"/scholar?cites=15450162842044092978&as_sdt=5,33&sciodt=0,33&hl=en"
Nadine: A large language model‐driven intelligent social robot with affective capabilities and human‐like memory,H Kang; M Ben Moussa,2024,Computer animation and …,and recall the episodic memory. At the  LLM agent for the social robotic system employed  in the Nadine social robot. (2) We demonstrate the robotic system for effective episodic memory,https://onlinelibrary.wiley.com/doi/abs/10.1002/cav.2290,https://onlinelibrary.wiley.com/doi/full/10.1002/cav.2290,36,"/scholar?cites=12015710115269132747&as_sdt=5,33&sciodt=0,33&hl=en"
From llm to conversational agent: A memory enhanced architecture with fine-tuning of large language models,N Liu; L Chen; X Tian; W Zou; K Chen; M Cui,2024,arXiv preprint arXiv …,"’s short-term and longterm memory functions. The Scratchpad  retrieval module operates  as the agent’s long-term memory,  This enhanced memory mechanism can flexibly bolster the",https://arxiv.org/abs/2401.02777,https://arxiv.org/pdf/2401.02777,86,"/scholar?cites=17276283482777671667&as_sdt=5,33&sciodt=0,33&hl=en"
Karma: Augmenting embodied ai agents with long-and-short term memory systems,Z Wang; B Yu; J Zhao; W Sun; S Hou,2025,… on Robotics and …,long-term memory module and a short-term memory module. We also propose the way of  recalling from both modules and feeding it to the LLM  the memory-augmented LLM planner in,https://ieeexplore.ieee.org/abstract/document/11128047/,https://arxiv.org/pdf/2409.14908,37,"/scholar?cites=8714453907703954123&as_sdt=5,33&sciodt=0,33&hl=en"
Memevolve: Meta-evolution of agent memory systems,G Zhang; H Ren; C Zhan; Z Zhou; J Wang,2025,arXiv preprint arXiv …,"In this section, we first formalize the LLM-based agentic system and its associated memory   and functional modifications in memory encoding, storing, retrieval, and maintenance,",https://arxiv.org/abs/2512.18746,https://arxiv.org/pdf/2512.18746,15,"/scholar?cites=6349946066084456689&as_sdt=5,33&sciodt=0,33&hl=en"
Membox: Weaving Topic Continuity into Long-Range Memory for LLM Agents,D Tao; G Ma; Y Huang; M Jiang,2026,arXiv preprint arXiv:2601.03785,2.1 Memory for LLM Agents The evolution of memory systems for LLM agents has progressed  from basic retrieval to adaptive control. Early approaches typically partitioned long texts,https://arxiv.org/abs/2601.03785,https://arxiv.org/pdf/2601.03785,3,"/scholar?cites=10919609179281196536&as_sdt=5,33&sciodt=0,33&hl=en"
Memorag: Boosting long context processing with global memory-enhanced retrieval augmentation,H Qian; Z Liu; P Zhang; K Mao; D Lian; Z Dou,2025,Proceedings of the …,"First, we realize the memory module in the form of a KV-compressible LLM with configurable  compression rates. This structure can flexibly support a wide range of context lengths and",https://dl.acm.org/doi/abs/10.1145/3696410.3714805,https://dl.acm.org/doi/pdf/10.1145/3696410.3714805,83,"/scholar?cites=4174040103067844245&as_sdt=5,33&sciodt=0,33&hl=en"
"A review of prominent paradigms for llm-based agents: Tool use (including rag), planning, and feedback learning",X Li,2024,arXiv preprint arXiv:2406.05804,"veloping Large Language Model (LLM)-based agents across  environments/tasks, common  LLM-profiled roles or LMPRs ( designs across different agent paradigms and frameworks. 3)",https://arxiv.org/abs/2406.05804,https://arxiv.org/pdf/2406.05804,16,"/scholar?cites=17739465334632350897&as_sdt=5,33&sciodt=0,33&hl=en"
Choosing How to Remember: Adaptive Memory Structures for LLM Agents,M Lu; M Wu; F Liu; J Xu; W Li; H Wang; Z Hu,2026,arXiv preprint arXiv …,memory organization for LLM agents. Our framework equips agents with multiple complementary  memory  work but are adapted from prior studies on long-term memory for LLM agents.,https://arxiv.org/abs/2602.14038,https://arxiv.org/pdf/2602.14038,0,
Adaptive Memory Admission Control for LLM Agents,G Zhang; W Jiang; X Wang; A Behr; K Zhao,2026,arXiv preprint arXiv …,"LLM-based agents increasingly rely on long-term memory to support multisession reasoning  and interaction, yet current systems provide little control over what information is retained.",https://arxiv.org/abs/2603.04549,https://arxiv.org/pdf/2603.04549,0,
On memory construction and retrieval for personalized conversational agents,Z Pan; Q Wu; H Jiang; X Luo; H Cheng; D Li,2025,arXiv preprint arXiv …,"memory unit may not only distract the retrieval module but also disrupt the language model’  , the compression-based memory denoising mechanism can benefit memory retrieval, in the",https://arxiv.org/abs/2502.05589,https://arxiv.org/pdf/2502.05589,43,"/scholar?cites=964229032973936470&as_sdt=5,33&sciodt=0,33&hl=en"
Personalized large language model assistant with evolving conditional memory,R Yuan; S Sun; Y Li; Z Wang; Z Cao,2025,Proceedings of the 31st …,LLM assistant with external evolving memory. (2) For the crucial memory design in personalized  LLM  conditional memory mechanism and a self-reflection memory retrieval strategy. (3),https://aclanthology.org/2025.coling-main.254/,https://aclanthology.org/2025.coling-main.254.pdf,22,"/scholar?cites=2164115757197332192&as_sdt=5,33&sciodt=0,33&hl=en"
From rag to memory: Non-parametric continual learning for large language models,BJ Gutiérrez; Y Shu; W Qi; S Zhou; Y Su,2025,arXiv preprint arXiv:2502.14802,Several RAG frameworks that engage an LLM to explicitly structure its  multi-hop QA tasks  due to the noise introduced into the retrieval corpora by its LLM summarization mechanism.,https://arxiv.org/abs/2502.14802,https://arxiv.org/pdf/2502.14802,161,"/scholar?cites=4370093944842488606&as_sdt=5,33&sciodt=0,33&hl=en"
Unveiling privacy risks in llm agent memory,B Wang; W He; S Zeng; Z Xiang; Y Xing,2025,Proceedings of the …,"agent designer’s and the attacker’s perspectives. Our findings highlight the urgent need for  effective memory safeguards in LLM agent  memory leakage, with scoring function, retrieval",https://aclanthology.org/2025.acl-long.1227/,https://aclanthology.org/2025.acl-long.1227.pdf,55,"/scholar?cites=1205784360742732283&as_sdt=5,33&sciodt=0,33&hl=en"
"Remember me, refine me: A dynamic procedural memory framework for experience-driven agent evolution",Z Cao; J Deng; L Yu; W Zhou; Z Liu; B Ding,2025,arXiv preprint arXiv …,"2025), an agentic memory system that enables LLM agents to dynamically organize their   2025), LangChain’s long-term memory module that provides tooling to extract important",https://arxiv.org/abs/2512.10696,https://arxiv.org/pdf/2512.10696,18,"/scholar?cites=2081831703534940037&as_sdt=5,33&sciodt=0,33&hl=en"
Dynamic semantic memory retention in large language models: An exploration of spontaneous retrieval mechanisms,J Kong; H Liang; Y Zhang; H Li; P Shen; F Lu,2024,Authorea Preprints,"Attention-based retrieval mechanisms formed a core component of modern LLM memory  systems, leveraging attention weights to prioritize specific information within context windows,",https://www.authorea.com/doi/full/10.22541/au.173040837.79423019,https://www.authorea.com/doi/pdf/10.22541/au.173040837.79423019,20,"/scholar?cites=17952142515142930992&as_sdt=5,33&sciodt=0,33&hl=en"
Mem1: Learning to synergize memory and reasoning for efficient long-horizon agents,Z Zhou; A Qu; Z Wu; S Kim; A Prakash; D Rus,2025,arXiv preprint arXiv …,"Despite these advancements, many RL approaches for training LLM agents still rely on   vector database for memory retrieval, capturing the effect of external memory modules in agentic",https://arxiv.org/abs/2506.15841,https://arxiv.org/pdf/2506.15841?,102,"/scholar?cites=10671138223456676501&as_sdt=5,33&sciodt=0,33&hl=en"
Mobilerag: Enhancing mobile agent with retrieval-augmented generation,G Loo; C Liu; Q Yin; X Chen; J Chen; J Zhang,2025,arXiv preprint arXiv …,"that enhances mobile agents with Retrieval-Augmented Generation (RAG). MobileRAG is   current LLM-based mobile agents, such as over-reliance on language model comprehension,",https://arxiv.org/abs/2509.03891,https://arxiv.org/pdf/2509.03891,2,"/scholar?cites=9961853726935278246&as_sdt=5,33&sciodt=0,33&hl=en"
Multi-Agent RAG Framework for Entity Resolution: Advancing Beyond Single-LLM Approaches with Specialized Agent Coordination,AM Althaf; MA Mohammed; M Milanova; J Talburt,2025,Computers,"This study introduces a multi-agent Retrieval-Augmented Generation (RAG) framework that   , task-specialized agents implemented using LangGraph. The system includes four agents",https://www.mdpi.com/2073-431X/14/12/525,https://www.mdpi.com/2073-431X/14/12/525,6,"/scholar?cites=18069872512629264083&as_sdt=5,33&sciodt=0,33&hl=en"
Diagnosing Retrieval vs. Utilization Bottlenecks in LLM Agent Memory,B Yuan; Y Su; K Yao,2026,arXiv preprint arXiv:2603.02473,Probe 1 (Retrieval Relevance): An LLM judge evaluates whether each retrieved entry mi   report Retrieval Precision@k = |{mi : relevant}|/k. Probe 2 (Memory Utilization): An LLM judge,https://arxiv.org/abs/2603.02473,https://arxiv.org/pdf/2603.02473,0,
Memory-Augmented Large Language Model for Enhanced Chatbot Services in University Learning Management Systems,J Lee; J Rew,2025,Applied Sciences,"Therefore, a memory-augmented LLM-based chatbot can provide a promising solution for   paper, we propose a memory-augmented chatbot framework that integrates RAG with an LLM,",https://www.mdpi.com/2076-3417/15/17/9775,https://www.mdpi.com/2076-3417/15/17/9775,5,"/scholar?cites=10602455159644413397&as_sdt=5,33&sciodt=0,33&hl=en"
MemGuide: Intent-Driven Memory Selection for Goal-Oriented Multi-Session LLM Agents,Y Du; B Wang; Y He; B Liang; B Wang; Z Li,2026,Proceedings of the …,"increasingly rely on large language model (LLM) agents, leveraging Retrieval-Augmented  Generation (RAG) and longcontext capabilities for long-term memory utilization. However,",https://ojs.aaai.org/index.php/AAAI/article/view/40313,https://ojs.aaai.org/index.php/AAAI/article/download/40313/44274,0,
Retrieval-augmented generation and LLM agents for biomimicry design solutions,C Toukmaji; A Tee,2024,Proceedings of the AAAI Symposium Series,RAG and LLM agents; the class of LLM agents we use are Reasoning-and-Action agents  (Re We evaluate the quality of LLM-generated biomimetic design solutions in settings with and,https://ojs.aaai.org/index.php/AAAI-SS/article/view/31210,https://ojs.aaai.org/index.php/AAAI-SS/article/download/31210/33370,20,"/scholar?cites=14179709102874850883&as_sdt=5,33&sciodt=0,33&hl=en"
Mem-{\alpha}: Learning memory construction via reinforcement learning,Y Wang; R Takanobu; Z Liang; Y Mao; Y Hu,2025,arXiv preprint arXiv …,"three stages: (1) Retrieval: For both semantic memory and episodic memory in Mn, we  use  framework that enables LLM agents to learn effective memory management strategies",https://arxiv.org/abs/2509.25911,https://arxiv.org/pdf/2509.25911?,30,"/scholar?cites=17588520258596784924&as_sdt=5,33&sciodt=0,33&hl=en"
From llm reasoning to autonomous ai agents: A comprehensive review,MA Ferrag; N Tihanyi; M Debbah,2025,arXiv preprint arXiv:2504.19678,"• We propose a taxonomy of approximately 60 LLM and AI-agent benchmarks, including   software engineering, factual grounding and retrieval, domain-specific evaluations, multimodal",https://arxiv.org/abs/2504.19678,https://arxiv.org/pdf/2504.19678?,166,"/scholar?cites=18364990593051905415&as_sdt=5,33&sciodt=0,33&hl=en"
Interactive AI with retrieval-augmented generation for next generation networking,R Zhang; H Du; Y Liu; D Niyato; J Kang; S Sun,2024,IEEE …,"pluggable large language model (LLM) module and retrieval augmented generation (RAG)   Experimental Settings: To explore the effectiveness of the proposed IAI agent, we apply it to",https://ieeexplore.ieee.org/abstract/document/10531073/,https://arxiv.org/pdf/2401.11391,162,"/scholar?cites=18429661309668673717&as_sdt=5,33&sciodt=0,33&hl=en"
MLC-Agent: Cognitive Model based on Memory-Learning Collaboration in LLM Empowered Agent Simulation Environment,M Zhang; Y Xuan; Q Ma; Y Guo,2025,arXiv preprint arXiv:2507.20215,"long-term memory mechanisms. Therefore, introducing memory mechanisms into LLM-based  agent  in this section, memory types include both long-term memory and short-term",https://arxiv.org/abs/2507.20215,https://arxiv.org/pdf/2507.20215,0,
"Mnemosyne: An Unsupervised, Human-Inspired Long-Term Memory Architecture for Edge-Based LLMs",A Jonelagadda; C Hahn; H Zheng,2025,arXiv preprint arXiv …,"Long-term memory is essential for natural, realistic dialogue. However, current  language  model (LLM) memory systems rely on either bruteforce context expansion or static retrieval",https://arxiv.org/abs/2510.08601,https://arxiv.org/pdf/2510.08601?,2,"/scholar?cites=10578860613031768289&as_sdt=5,33&sciodt=0,33&hl=en"
