title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
GNN-RAG: Graph neural retrieval for efficient large language model reasoning on knowledge graphs,C Mavromatis; G Karypis,2025,Findings of the Association for …,"-RAG if any of the LLM response is not present in the long-context. As the results indicate,  GNN-RAG  LLM call, in contrast to RoG, which necessitates 4 LLM calls. Furthermore, GNN-",https://aclanthology.org/2025.findings-acl.856/,https://aclanthology.org/2025.findings-acl.856.pdf,46,"/scholar?cites=4360580807815257938&as_sdt=5,33&sciodt=0,33&hl=en"
Performance of large language models on the acute coronary syndrome guidelines using retrieval-augmented generation,M Alexandrou; S Kumar; AU Mahtani,2025,Cardiovascular …,This study demonstrates that integrating guideline documents into LLM workflows using  RAG significantly improves the accuracy of responses to complex clinical questions in the field,https://www.jacc.org/doi/abs/10.1016/j.jcin.2025.08.019,,2,"/scholar?cites=3041058411232530059&as_sdt=5,33&sciodt=0,33&hl=en"
BIM knowledge expert agent research based on LLM and RAG,TW Kang; SH Park,2024,Journal of KIBIM,,,,5,"/scholar?cites=7312297353203249951&as_sdt=5,33&sciodt=0,33&hl=en"
AI tools for knowledge management–knowledge base creation via LLM and RAG for AI assistant,M Pondel; I Chomiak-Orsa; M Sobińska,2024,… Conference on Artificial …,"-aware GPT-4 with RAG significantly enhanced the AI assistant’s utility. RAG’s ability to   In summary, IT - especially AI, LLM and RAG, offers powerful tools to support KM processes,",https://link.springer.com/chapter/10.1007/978-3-031-78468-2_1,,5,"/scholar?cites=12370458610691218798&as_sdt=5,33&sciodt=0,33&hl=en"
Deep Learning–Driven Retrieval-Augmented Generation for Enterprise ITSM Automation: A Governance-Aligned Large Language Model Architecture,SH Kolla,2023,Journal of Computational Analysis and Applications,"any large language model (LLM). Data governance and operationalized LLM RAG guarantee   policies, controls, and checks across the LLM data lifecycle, from data-generation through",https://www.academia.edu/download/130940929/JoCAAA_December_2023_Issue.pdf,https://www.academia.edu/download/130940929/JoCAAA_December_2023_Issue.pdf,53,"/scholar?cites=14298810156587518651&as_sdt=5,33&sciodt=0,33&hl=en"
A comparative study on retrieval-augmented generation and chain-of-thought applications for LLM-assisted engineering design ideation,P Jiang,2025,Journal of Engineering Design,"the comparative effectiveness of Retrieval-Augmented Generation (RAG) and Chain-of-  encompassing LLM applications in engineering design, with specific emphasis on RAG and CoT",https://www.tandfonline.com/doi/abs/10.1080/09544828.2025.2574209,https://www.tandfonline.com/doi/pdf/10.1080/09544828.2025.2574209,2,"/scholar?cites=12037850383166234217&as_sdt=5,33&sciodt=0,33&hl=en"
Context is everything: understanding variable LLM performance for radiology retrieval-augmented generation,A Mansuri; JW Gichoya,2025,Radiology: Artificial Intelligence,"Despite encouraging results, the RAG approach in this study  ; how well a RAG-augmented  LLM performs in those settings  leave the RAG system at a loss. In such cases, a general",https://pubs.rsna.org/doi/full/10.1148/ryai.250187,,1,"/scholar?cites=7397019805525029309&as_sdt=5,33&sciodt=0,33&hl=en"
"Enhancing LLM-based building data query with chain-of-thought, retrieval-augmented generation, and fine-tuning",M Li; Z Hu; P Mohebi; S Li; Z Wang,2026,Automation in Construction,"This paper presents BuildingGPT2, a framework that combined large language model  fine-tuning, vector-graph retrieval-augmented generation, and chain-of-thought prompting to",https://www.sciencedirect.com/science/article/pii/S0926580525007782,,1,"/scholar?cites=3534321532648312976&as_sdt=5,33&sciodt=0,33&hl=en"
Investigating the performance of retrieval-augmented generation and domain-specific fine-tuning for the development of AI-driven knowledge-based systems,R Lakatos; P Pollner; A Hajdu; T Joo,2025,Machine Learning and Knowledge …,"In this study, we evaluate the performance of RAG and DFT on several LLM architectures,  including GPT-J-6B, OPT-6.7B, LLaMA, and LLaMA-2. We use the ROUGE, BLEU, and",https://www.mdpi.com/2504-4990/7/1/15,https://www.mdpi.com/2504-4990/7/1/15,66,"/scholar?cites=13597662086452509415&as_sdt=5,33&sciodt=0,33&hl=en"
Muallm: A multimodal large language model agent for circuit design assistance with hybrid contextual retrieval-augmented generation,P Abbineni; S Aldowaish; C Liechty,2026,2026 31st Asia and …,"hallucination through abbreviation aware RAG. While effective for  Furthermore, many LLM  approaches lack robust multimodal  , a multimodal LLM agent integrated with a hybrid RAG",https://ieeexplore.ieee.org/abstract/document/11420505/,https://arxiv.org/pdf/2508.08137?,4,"/scholar?cites=13539837019546214335&as_sdt=5,33&sciodt=0,33&hl=en"
KGC-RAG: Knowledge Graph Construction from Large Language Model Using Retrieval-Augmented Generation.,T Prabhong; N Kertkeidkachorn,2024,KBC-LM/LM-KBC …,This study aims to construct KGs from LLM by using RAG to optimize knowledge extraction  from LLM and to involve the large language model in finding relevant documents using ISWC,https://ceur-ws.org/Vol-3853/paper13.pdf,https://ceur-ws.org/Vol-3853/paper13.pdf,3,"/scholar?cites=11541420359977994967&as_sdt=5,33&sciodt=0,33&hl=en"
Cacheblend: Fast large language model serving for rag with cached knowledge fusion,J Yao; H Li; Y Liu; S Ray; Y Cheng; Q Zhang,2025,Proceedings of the …,"long LLM inputs (eg, in RAG) [11, 53, 60]. So, how do we speed up the prefill of LLM inputs?   that same context texts are often reused by different LLM inputs. They then pre-compute the",https://dl.acm.org/doi/abs/10.1145/3689031.3696098,https://dl.acm.org/doi/pdf/10.1145/3689031.3696098,64,"/scholar?cites=4523108450804406413&as_sdt=5,33&sciodt=0,33&hl=en"
The good and the bad: Exploring privacy issues in retrieval-augmented generation (rag),S Zeng; J Zhang; P He; Y Liu; Y Xing; H Xu,2024,Findings of the …,"The LLM then uses  RAG system, and we argue that the information from both retrieval  dataset and the pre-training/fine-tuning dataset (of the LLM) are potential to be released by RAG",https://aclanthology.org/2024.findings-acl.267/,https://aclanthology.org/2024.findings-acl.267.pdf,221,"/scholar?cites=14978364769270423608&as_sdt=5,33&sciodt=0,33&hl=en"
Empowering LLMs by hybrid retrieval-augmented generation for domain-centric Q&A in smart manufacturing,Y Wan; Z Chen; Y Liu; C Chen,2025,Advanced Engineering …,"However, conventional vector-based RAG delivers rapid  To address these challenges, a  hybrid KG-Vector RAG  This study establishes a new paradigm for industrial LLM systems,",https://www.sciencedirect.com/science/article/pii/S1474034625001053,https://www.sciencedirect.com/science/article/pii/S1474034625001053,72,"/scholar?cites=9035499169524998511&as_sdt=5,33&sciodt=0,33&hl=en"
Financial market sentiment analysis using LLM and RAG,V Echambadi,2025,Available at SSRN,"Research underscores that combining sentiment scores derived from RAG pipelines with   This research builds upon such work, leveraging the latest advancements in RAG and LLM-",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5145647,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5145647,4,"/scholar?cites=12084636929268151782&as_sdt=5,33&sciodt=0,33&hl=en"
La-rag: Enhancing llm-based asr accuracy with retrieval-augmented generation,S Li; H Shang; D Wei; J Guo; Z Li; X He,2024,arXiv preprint arXiv …,a novel RAG paradigm for LLM-based ASR. By enabling the LLM to learn the mapping relationship  between speech tokens and text tokens. • We apply these methods to LLM-based,https://arxiv.org/abs/2409.08597,https://arxiv.org/pdf/2409.08597,7,"/scholar?cites=14331632625232969708&as_sdt=5,33&sciodt=0,33&hl=en"
KnowSTU: Diagnosing Students' Problem Behaviors Using Fine-Tuned LLM and RAG,P Chen; Z Fan; Y Lu,2025,IEEE Transactions on Learning …,": LLM fine-tuning with domain-specific data [7] to enable expert-like diagnostic questioning,  and retrieval-augmented generation (RAG) [ -specific LLM fine-tuning with RAG to strengthen",https://ieeexplore.ieee.org/abstract/document/11217248/,,0,
"Evidencebot: a privacy-preserving, customizable rag-based tool for enhancing large language model interactions",NI Khan; V Filkov,2025,Proceedings of the 33rd ACM International …,", Retrieval-Augmented Generation (RAG)-based solution designed to overcome the limitations  of commercial LLM  sets through its privacy-preserving RAG pipeline, which extracts and",https://dl.acm.org/doi/abs/10.1145/3696630.3728607,https://dl.acm.org/doi/pdf/10.1145/3696630.3728607,5,"/scholar?cites=3539830373878047646&as_sdt=5,33&sciodt=0,33&hl=en"
Retrieval augmented generation-driven information retrieval and question answering in construction management,C Wu; W Ding; Q Jin; J Jiang; R Jiang; Q Xiao,2025,Advanced Engineering …,"(LLMs) and retrieval-augmented generation (RAG) offer new  Therefore, we propose a novel  paradigm: RAG for  to establish a knowledge pool; 2) novel RAG search algorithms; and 3) a",https://www.sciencedirect.com/science/article/pii/S1474034625000515,https://www.researchgate.net/profile/Xiao-Li-11/publication/388564923_Retrieval_augmented_generation-driven_information_retrieval_and_question_answering_in_construction_management/links/679d8fdc645ef274a458bba2/Retrieval-augmented-generation-driven-information-retrieval-and-question-answering-in-construction-management.pdf,33,"/scholar?cites=10495581655112980029&as_sdt=5,33&sciodt=0,33&hl=en"
TC–RAG: Turing–Complete RAG's Case study on Medical LLM Systems,X Jiang; Y Fang; R Qiu; H Zhang; Y Xu,2025,Proceedings of the …,"However, existing approaches to RAG fall short by  In this paper, we introduce the  Turing-Complete-RAG (TC-RAG)  , and planning capabilities, TC-RAG not only ensures the",https://aclanthology.org/2025.acl-long.558/,https://aclanthology.org/2025.acl-long.558.pdf,47,"/scholar?cites=9605956494487825364&as_sdt=5,33&sciodt=0,33&hl=en"
Lightrag: Simple and fast retrieval-augmented generation,Z Guo; L Xia; Y Yu; T Ao; C Huang,2024,arXiv preprint arXiv …,This work introduces an advancement in LLMempowered Retrieval-Augmented Generation  through the integration of a graph-based indexing approach that enhances both efficiency,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.568.pdf,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.568.pdf,415,"/scholar?cites=14015707712834501328&as_sdt=5,33&sciodt=0,33&hl=en"
The application of constructing knowledge graph of oral historical archives resources based on LLM-RAG,Y Sun; W Yang; Y Liu,2024,Proceedings of the 2024 8th International …,"This article introduces LLM-RAG and combines semantic association models to extract and  associate the inherent knowledge of oral historical archive resources, forming a knowledge",https://dl.acm.org/doi/abs/10.1145/3686397.3686420,https://dl.acm.org/doi/pdf/10.1145/3686397.3686420,9,"/scholar?cites=17388027593482604555&as_sdt=5,33&sciodt=0,33&hl=en"
RAG beyond text: enhancing image retrieval in RAG systems,S Bag; A Gupta; R Kaushik,2024,… Conference on Electrical …,INTRODUCTION The advent of LLMs and LLM powered RAG systems has fostered a   the performance and reliability of image responses in RAG systems. Such an advancement is,https://ieeexplore.ieee.org/abstract/document/10698598/,,17,"/scholar?cites=15913314897361587659&as_sdt=5,33&sciodt=0,33&hl=en"
Cot-rag: Integrating chain of thought and retrieval-augmented generation to enhance reasoning in large language models,F Li; P Fang; Z Shi; A Khan; F Wang,2025,arXiv preprint arXiv …,"To address these issues, we propose CoT-RAG, a novel reasoning framework with three   accuracy of CoTRAG variants significantly outperforms graph-form LLM-based RAG methods.",https://aclanthology.org/2025.findings-emnlp.168.pdf?utm_source=.com,https://aclanthology.org/2025.findings-emnlp.168.pdf?utm_source=.com,12,"/scholar?cites=15582577095314892227&as_sdt=5,33&sciodt=0,33&hl=en"
LLM Selection and Vector Database Tuning: A Methodology for Enhancing RAG Systems,L Pawlik,2025,Applied Sciences,"methodology for measuring and optimizing RAG systems, focusing on analyzing the impact   , and LLM selection on system effectiveness. Experiments were conducted on a RAG system",https://www.mdpi.com/2076-3417/15/20/10886,https://www.mdpi.com/2076-3417/15/20/10886,4,"/scholar?cites=9017273063030838150&as_sdt=5,33&sciodt=0,33&hl=en"
ToolReAGt: tool retrieval for LLM-based complex task solution via retrieval augmented generation,N Braunschweiler; R Doddipatla,2025,Proceedings of the 3rd …,"RAG architecture and how it can be employed to perform tool retrieval, which we will refer to  as Conventional RAG  changes that are introduced contrasting with the conventional RAG.",https://aclanthology.org/2025.knowllm-1.7/,https://aclanthology.org/2025.knowllm-1.7.pdf,7,"/scholar?cites=17589341692808595468&as_sdt=5,33&sciodt=0,33&hl=en"
Fact or fiction? exploring explanations to identify factual confabulations in rag-based llm systems,P Reinhard; MM Li; M Fina; JM Leimeister,2025,Proceedings of the Extended …,with LLM-based agents. Although advancements such as retrieval-augmented generation  (RAG)  in helping users identify confabulations in LLM systems. An online experiment (n = 97),https://dl.acm.org/doi/abs/10.1145/3706599.3720249,https://dl.acm.org/doi/pdf/10.1145/3706599.3720249,5,"/scholar?cites=6009448495694395226&as_sdt=5,33&sciodt=0,33&hl=en"
"Rag powered llms for qa: Evolution, challenges, applications, and future directions",HMA Zeeshan; M Faizan; U Zia,2025,2025 International …,"recent LLM models in the RAG methods, along with how they are situated in the wider  milieu of LLM. It also presents an overview of relevant technologies enabling the RAG process,",https://ieeexplore.ieee.org/abstract/document/11034531/,,3,"/scholar?cites=10585552048763840073&as_sdt=5,33&sciodt=0,33&hl=en"
RAG-Based Query Engine using LLM and Vector DB for College Details,A Tahseen; J Sumathi; S Reddy,2025,Journal of Frontiers …,"to address this, utilising LLM's strengths to minimise data  of a Retrieval-Augmented  Generation (RAG) model, a chat  retrieval phases by integrating a RAG model, highlighting their",https://www.multidisciplinaryfrontiers.com/uploads/archives/20250328182914_FMR-2025-1-040.1.pdf,https://www.multidisciplinaryfrontiers.com/uploads/archives/20250328182914_FMR-2025-1-040.1.pdf,3,"/scholar?cites=9042456344522050898&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluating RAG pipeline in multimodal LLM-based question answering systems,M Barochiya; P Makhijani; HN Patel,2024,2024 3rd International …,"investigates how Retrieval-Augmented Generation (RAG)  Q&A system that utilizes Multimodal  RAG architecture. Additionally,  The results revealed that using RAG with multimodal LLMs",https://ieeexplore.ieee.org/abstract/document/10841620/,,10,"/scholar?cites=13872423686728176476&as_sdt=5,33&sciodt=0,33&hl=en"
Towards Personalized AI Education: Context‐Aware Retrieval‐Augmented Generation With Grade‐Level LLM Adaptation,VD Nguyen; NH Tran; KA Dao,2026,Computer Applications …,"Unlike conventional RAG implementations that treat all  for grade‐aware educational  RAG within the AI domain,  the gap between technical RAG implementations and domain‐",https://onlinelibrary.wiley.com/doi/abs/10.1002/cae.70153,,0,
Generative AI service implementation using LLM application architecture: based on RAG model and LangChain framework,C Jeong,2023,Journal of Intelligence and Information …,,,,108,"/scholar?cites=8276398439154807073&as_sdt=5,33&sciodt=0,33&hl=en"
A Retrieval-Augmented Generation (RAG)-Based LLM for Modern Warehouse Automation and Management,K Choudhary; S Uruj; A Pathak,2025,2025 IEEE 21st …,"The process begins when the RAG-Based Large Language Model (LLM) starts a scheduled   LLM RAG LLM RAG LLM RAG 1 How often must evacuation drills be conducted, and what",https://ieeexplore.ieee.org/abstract/document/11164106/,,1,"/scholar?cites=2295890944695670960&as_sdt=5,33&sciodt=0,33&hl=en"
ECoRAG: Evidentiality-guided Compression for Long Context RAG,Y Jeong; J Kim; D Lee; S Hwang,2025,Findings of the Association for …,"Although our compressor improves LLM performance by learning LLM-defined evidentiality,  it is essential to verify whether it effectively captures ground-truth evidence. Thus, we",https://aclanthology.org/2025.findings-acl.1365/,https://aclanthology.org/2025.findings-acl.1365.pdf,3,"/scholar?cites=8556304671152956283&as_sdt=5,33&sciodt=0,33&hl=en"
Injury degree appraisal of large language model based on retrieval-augmented generation and deep learning,F Zhang; Y Luo; Z Gao; A Han,2025,International Journal of Law and Psychiatry,"a novel approach that combines Retrieval-Augmented Generation (RAG) with graph-based   By integrating this model with a graph-based knowledge base, our RAG strategy significantly",https://www.sciencedirect.com/science/article/pii/S0160252725000032,,3,"/scholar?cites=6446813674899978352&as_sdt=5,33&sciodt=0,33&hl=en"
Retrieval augmented generation based llm evaluation for protocol state machine inference with chain-of-thought reasoning,Y Maklad; F Wael; W Elsersy; A Hamdi,2025,International Congress on …,"of a RAG-based agentic Large Language Model (LLM)  Our method leverages RAG and  text embeddings in two stages of such approach, improving LLM-based protocol fuzzing",https://link.springer.com/chapter/10.1007/978-981-96-6441-2_27,https://arxiv.org/pdf/2502.15727?,10,"/scholar?cites=14222797000638419963&as_sdt=5,33&sciodt=0,33&hl=en"
Integration of Retrieval-Augmented Generation Technique for LLM-based Differential Diagnosis Assistant,S Pinna; SM Massa; M Fenu; G Casti,2025,Proceedings of the 18th …,RetrievalAugmented Generation (RAG) technique into a pre-trained Large Language Model  (LLM RAG is an AI framework that enhances the LLM’s internal knowledge by incorporating,https://dl.acm.org/doi/abs/10.1145/3733155.3733192,https://dl.acm.org/doi/pdf/10.1145/3733155.3733192,1,"/scholar?cites=14691591986193595141&as_sdt=5,33&sciodt=0,33&hl=en"
Rago: Systematic performance optimization for retrieval-augmented generation serving,W Jiang; S Subramanian; C Graves; G Alonso,2025,Proceedings of the …,"stages, RAG presents three challenges: (C1) RAG systems are  that of LLM-only systems;  (C2) Various RAG configurations  of LLM-only systems, where additional RAG components are",https://dl.acm.org/doi/abs/10.1145/3695053.3731093,https://dl.acm.org/doi/pdf/10.1145/3695053.3731093,32,"/scholar?cites=4420416556283679194&as_sdt=5,33&sciodt=0,33&hl=en"
Knowledge Graph and Large Language Model Co-learning via Structure-oriented Retrieval Augmented Generation,C Yang; R Xu; L Luo; S Pan,2024,IEEE Data Engineering Bulletin,"Finally, pioneering studies have also been conducted to explore LLM-based multi-agent   and LLM co-learning, especially through a structure-oriented retrieval augmented generation (",https://par.nsf.gov/servlets/purl/10590165,https://par.nsf.gov/servlets/purl/10590165,5,"/scholar?cites=12256288037171139489&as_sdt=5,33&sciodt=0,33&hl=en"
Achieving higher factual accuracy in llama llm with weighted distribution of retrieval-augmented generation,Z Gai; L Tong; Q Ge,2024,NA,"of Retrieval-Augmented Generation (RAG) with the Llama Large language model   score, demonstrating the effectiveness of the weighted RAG mechanism in prioritizing high-quality",https://files.osf.io/v1/resources/ctw8v_v1/providers/osfstorage/664c901d2f167d17c20e7d42?action=download&direct&version=1,https://files.osf.io/v1/resources/ctw8v_v1/providers/osfstorage/664c901d2f167d17c20e7d42?action=download&direct&version=1,65,"/scholar?cites=4266316317150886718&as_sdt=5,33&sciodt=0,33&hl=en"
A Survey on RAG with LLMs,M Arslan; H Ghanem; S Munawar; C Cruz,2024,Procedia computer science,1 (b) showcases how real-time business systems can leverage the RAG with LLM architecture  how RAG integration with the LLM handles queries that fall outside the scope of the LLM’s,https://www.sciencedirect.com/science/article/pii/S1877050924021860,https://www.sciencedirect.com/science/article/pii/S1877050924021860/pdf?md5=56df04a8e33ba85831806d089b1c109f&pid=1-s2.0-S1877050924021860-main.pdf,261,"/scholar?cites=12935880735755204425&as_sdt=5,33&sciodt=0,33&hl=en"
FutureGen: A RAG-based Approach to Generate the Future Work of Scientific Article,I Al Azher; MJ Mokarrama; Z Guo,2025,2025 IEEE …,"LLM with RAG Integration: We integrated RAG with GPT4o mini for Future work generation,  leveraging OpenAI’s ‘textembedding-3-small’ model for relevant document retrieval. Our",https://ieeexplore.ieee.org/abstract/document/11181539/,https://arxiv.org/pdf/2503.16561?,0,
Rag-wm: An efficient black-box watermarking approach for retrieval-augmented generation of large language models,P Lv; M Sun; H Wang; X Wang; S Zhang,2025,Proceedings of the …,"Additionally, unless otherwise specified, we use Llama-2-7B as the default LLM in the  adversary’s RAG system and Contriever with cosine similarity as the default retriever in our",https://dl.acm.org/doi/abs/10.1145/3719027.3744813,https://dl.acm.org/doi/pdf/10.1145/3719027.3744813,8,"/scholar?cites=2800623255632627074&as_sdt=5,33&sciodt=0,33&hl=en"
Crag-comprehensive rag benchmark,X Yang; K Sun; H Xin; Y Sun; N Bhalla,2024,Advances in …,Retrieval-Augmented Generation (RAG) has recently emerged as a promising solution to  alleviate Large Language Model (LLM)’s deficiency in lack of knowledge. Existing RAG,https://proceedings.neurips.cc/paper_files/paper/2024/hash/1435d2d0fca85a84d83ddcb754f58c29-Abstract-Datasets_and_Benchmarks_Track.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/1435d2d0fca85a84d83ddcb754f58c29-Paper-Datasets_and_Benchmarks_Track.pdf,106,"/scholar?cites=1563450633916724650&as_sdt=5,33&sciodt=0,33&hl=en"
To enhance graph-based retrieval-augmented generation (RAG) with robust retrieval techniques,M Rani; BK Mishra; D Thakker,2024,2024 18th International …,This study proposes a novel knowledge graph-based RAG  RAG is used to fetch contextually  relevant content for an LLM. The literature in RAG is more inclined towards Graph RAG,https://ieeexplore.ieee.org/abstract/document/10871140/,https://www.researchgate.net/profile/Maneeha-Rani-3/publication/388904469_To_Enhance_Graph-Based_Retrieval-Augmented_Generation_RAG_with_Robust_Retrieval_Techniques/links/67c6f3af461fb56424f0d8e6/To-Enhance-Graph-Based-Retrieval-Augmented-Generation-RAG-with-Robust-Retrieval-Techniques.pdf,12,"/scholar?cites=4353647076884646388&as_sdt=5,33&sciodt=0,33&hl=en"
"The Lottery LLM Hypothesis, Rethinking What Abilities Should LLM Compression Preserve?",Z Tang; X Liu; Q Wang; P Dong; B He; X Chu,2025,arXiv preprint arXiv …,"advancements in LLMs related to retrievalaugmented generation, multi-step reasoning,   LLM performance. Then, we propose a lottery LLM hypothesis suggesting that for a given LLM",https://arxiv.org/abs/2502.17535,https://arxiv.org/pdf/2502.17535?,10,"/scholar?cites=6906517982062333110&as_sdt=5,33&sciodt=0,33&hl=en"
Retrieval-augmented generation based large language model chatbot for improving diagnosis for physical and mental health,YB Sree; A Sathvik; DSH Akshit,2024,2024 6th International …,The RAG framework  RAG framework in leveraging external data sources for intelligent  conversational agents in Health Care. The proposed framework enhanced the RAG based LLM,https://ieeexplore.ieee.org/abstract/document/10815693/,,21,"/scholar?cites=15395755116339511416&as_sdt=5,33&sciodt=0,33&hl=en"
A data science approach to calcutta high court judgments: An efficient llm and rag-powered framework for summarization and similar cases retrieval,P Banerjee; A Mazumdar; W Ansar; S Goswami,2025,arXiv preprint arXiv …,"vector database for RAG [6] by maintaining important legal contexts. Furthermore, our RAG-  This dataset has been annotated using an LLM to overcome the time constraints associated",https://arxiv.org/abs/2507.01058,https://arxiv.org/pdf/2507.01058,2,"/scholar?cites=8435004243499214488&as_sdt=5,33&sciodt=0,33&hl=en"
LLM Ensemble for RAG: Role of context length in zero-shot question answering for BioASQ Challenge,D Galat; D Molla-Aliod,2025,arXiv preprint arXiv:2509.08596,"by the substantial adoption of LLM and RAG techniques in recent BioASQ competitions [2],   a combination of LLM query generation, cross-encoder re-ranking, and RAG are capable of",https://arxiv.org/abs/2509.08596,https://arxiv.org/pdf/2509.08596?,3,"/scholar?cites=8381388855515088697&as_sdt=5,33&sciodt=0,33&hl=en"
Evidencechat: A rag enhanced llm framework for trustworthy and evidential response generation,L Da; PM Shah; A Singh; H Wei,2024,2024 International Conference …,"Since this work builds upon the retrieval augmented generation agent (RAG agent), and  then  of constructing the RAG agent, and then explain three components in our framework.",https://www.researchgate.net/profile/Parth-Shah-142/publication/385173895_EvidenceChat_A_RAG_Enhanced_LLM_Framework_for_Trustworthy_and_Evidential_Response_Generation/links/671983dadf4b534d4eeddf46/EvidenceChat-A-RAG-Enhanced-LLM-Framework-for-Trustworthy-and-Evidential-Response-Generation.pdf,https://www.researchgate.net/profile/Parth-Shah-142/publication/385173895_EvidenceChat_A_RAG_Enhanced_LLM_Framework_for_Trustworthy_and_Evidential_Response_Generation/links/671983dadf4b534d4eeddf46/EvidenceChat-A-RAG-Enhanced-LLM-Framework-for-Trustworthy-and-Evidential-Response-Generation.pdf,4,"/scholar?cites=14764703580072583073&as_sdt=5,33&sciodt=0,33&hl=en"
How to build an AI tutor that can adapt to any course and provide accurate answers using large language model and retrieval-augmented generation,C Dong; K Chen; S Cheng; C Wen,2023,arXiv e-prints,This paper proposes a low-code solution to build an AI tutor that leverages advanced AI  techniques to provide accurate and contextually relevant responses in a personalized learning,https://ui.adsabs.harvard.edu/abs/2023arXiv231117696D/abstract,,39,"/scholar?cites=16103600219848609886&as_sdt=5,33&sciodt=0,33&hl=en"
Enhancing large language model reliability: minimizing hallucinations with dual retrieval-augmented generation based on the latest diabetes guidelines,J Lee; H Cha; Y Hwangbo; W Cheon,2024,Journal of Personalized Medicine,novel retrieval system to enhance LLM reliability in diabetes  a dual retrieval-augmented  generation (RAG) system  an effective dual RAG system that enhances LLM reliability in,https://www.mdpi.com/2075-4426/14/12/1131,https://www.mdpi.com/2075-4426/14/12/1131,18,"/scholar?cites=7602178544602545405&as_sdt=5,33&sciodt=0,33&hl=en"
DIRAS: Efficient LLM annotation of document relevance for retrieval augmented generation,J Ni; T Schimanski; M Lin; M Sachan,2025,Proceedings of the …,"Retrieval Augmented Generation (RAG) is widely employed to ground responses to queries  on domain-specific documents. But do RAG  To address these concerns, RAG developers",https://aclanthology.org/2025.naacl-long.271/,https://aclanthology.org/2025.naacl-long.271.pdf,13,"/scholar?cites=7833207033869764536&as_sdt=5,33&sciodt=0,33&hl=en"
Realm: Rag-driven enhancement of multimodal electronic health records analysis via large language models,Y Zhu; C Ren; S Xie; S Liu; H Ji; Z Wang; T Sun,2024,arXiv preprint arXiv …,"Retrieval-Augmented Generation (RAG)  Large Language Model (LLM) to encode long  context clinical notes and GRU model to encode time-series EHR data. Secondly, we prompt LLM",https://arxiv.org/abs/2402.07016,https://arxiv.org/pdf/2402.07016,82,"/scholar?cites=2162020969134326003&as_sdt=5,33&sciodt=0,33&hl=en"
A library of LLM intrinsics for retrieval-augmented generation,M Danilevsky; K Greenewald; C Gunasekara,2025,arXiv preprint arXiv …,"A library of LLM RAG Intrinsics We present a library of RAG LLM intrinsics that are  implemented both as LoRA adapters, and through a software interface with clear structured input/",https://arxiv.org/abs/2504.11704,https://arxiv.org/pdf/2504.11704,2,"/scholar?cites=5721873706724499291&as_sdt=5,33&sciodt=0,33&hl=en"
Chunkrag: Novel llm-chunk filtering method for rag systems,IS Singh; R Aggarwal; I Allahverdiyev; M Taha,2024,arXiv preprint arXiv …,"We propose LLM-driven chunk filtering, ChunkRAG, a framework that enhances RAG  divide  documents into coherent sections and utilizes LLM-based relevance scoring to assess each",https://arxiv.org/abs/2410.19572,https://arxiv.org/pdf/2410.19572,32,"/scholar?cites=9960157184735969752&as_sdt=5,33&sciodt=0,33&hl=en"
Enhanced multimodal rag-llm for accurate visual question answering,J Xue; Q Deng; F Yu; Y Wang; J Wang; Y Li,2024,arXiv preprint arXiv …,"multimodal retrieval augmented generation (RAG) framework  , our framework enhances  an LLM’s capability for accurate  an enhanced multimodal RAGLLM framework for accurate",https://arxiv.org/abs/2412.20927,https://arxiv.org/pdf/2412.20927?,21,"/scholar?cites=9306517477284890726&as_sdt=5,33&sciodt=0,33&hl=en"
Opendecoder: Open large language model decoding to incorporate document quality in rag,F Mo; Z Su; Y Hui; J Zhang; JA Sun; Z Liu,2026,arXiv preprint arXiv …,"of downstream tasks, including LLM-based retrieval-augmented generation (RAG). The quality   We aim to build a RAG model that is more robust to varying levels of noisy context. Three",https://arxiv.org/abs/2601.09028,https://arxiv.org/pdf/2601.09028,3,"/scholar?cites=2508204888155190544&as_sdt=5,33&sciodt=0,33&hl=en"
"Less LLM, More Documents: Searching for Improved RAG",J Ning; Y Kong; Y Long; J Callan,2025,arXiv preprint arXiv:2510.02657,"Experimental results show that corpus scaling consistently strengthens RAG and can   RAG, often comparable to enlarging the LLM itself. Keywords: Retrieval-Augmented Generation·",https://arxiv.org/abs/2510.02657,https://arxiv.org/pdf/2510.02657,1,"/scholar?cites=16942724434992670086&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluation of the integration of retrieval-augmented generation in large language model for breast cancer nursing care responses,R Xu; Y Hong; F Zhang; H Xu,2024,Scientific Reports,The RAG-GPT group showed significantly higher overall  revealed that RAG technology  could improve LLM performance  These findings provide a theoretical basis for applying RAG,https://www.nature.com/articles/s41598-024-81052-3,https://www.nature.com/articles/s41598-024-81052-3.pdf,24,"/scholar?cites=2577162414034272153&as_sdt=5,33&sciodt=0,33&hl=en"
