title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
"A survey on LLM-based multi-agent systems: workflow, infrastructure, and challenges",X Li; S Wang; S Zeng; Y Wu; Y Yang,2024.0,Vicinagearth,the various applications of LLM-based multi-agent systems in two  challenges faced by  LLM-based multi-agent systems and  other agents by simulating real-world collaboration patterns,https://link.springer.com/article/10.1007/s44336-024-00009-2,https://link.springer.com/article/10.1007/s44336-024-00009-2,515,"/scholar?cites=2428406754672008977&as_sdt=5,33&sciodt=0,33&hl=en","A survey on LLM-based multi-agent systems: workflow, infrastructure, and challenges","Abstract The pursuit of more intelligent and credible autonomous systems, akin to human society, has been a long-standing endeavor for humans. Leveraging the exceptional reasoning and planning capabilities of large language models (LLMs), LLM-based agents have been proposed and have achieved remarkable success across a wide array of tasks. Notably, LLM-based multi-agent systems (MAS) are considered a promising pathway towards realizing general artificial intelligence that is equivalent to or surpasses human-level intelligence. In this paper, we present a comprehensive survey of these studies, offering a systematic review of LLM-based MAS. Adhering to the workflow of LLM-based multi-agent systems, we synthesize a general structure encompassing five key components: profile, perception, self-action, mutual interaction, and evolution. This unified framework encapsulates much of the previous work in the field. Furthermore, we illuminate the extensive applications of LLM-based MAS in two principal areas: problem-solving and world simulation. Finally, we discuss in detail several contemporary challenges and provide insights into potential future directions in this domain.",https://doi.org/10.1007/s44336-024-00009-2,OpenAlex,found
Silo-Bench: A Scalable Environment for Evaluating Distributed Coordination in Multi-Agent LLM Systems,Y Zhang; F Liu; Y Shan; X Huang; X Yang,2026.0,arXiv preprint arXiv …,"We introduce SILO-BENCH to evaluate distributed coordination in multi-agent LLM systems  across 1,620 experiments. The results are unambiguous: current LLMs cannot reliably",https://arxiv.org/abs/2603.01045,https://arxiv.org/pdf/2603.01045,0,,Silo-Bench: A Scalable Environment for Evaluating Distributed Coordination in Multi-Agent LLM Systems,"Large language models are increasingly deployed in multi-agent systems to overcome context limitations by distributing information across agents. Yet whether agents can reliably compute with distributed information -- rather than merely exchange it -- remains an open question. We introduce Silo-Bench, a role-agnostic benchmark of 30 algorithmic tasks across three communication complexity levels, evaluating 54 configurations over 1,620 experiments. Our experiments expose a fundamental Communication-Reasoning Gap: agents spontaneously form task-appropriate coordination topologies and exchange information actively, yet systematically fail to synthesize distributed state into correct answers. The failure is localized to the reasoning-integration stage -- agents often acquire sufficient information but cannot integrate it. This coordination overhead compounds with scale, eventually eliminating parallelization gains entirely. These findings demonstrate that naively scaling agent count cannot circumvent context limitations, and Silo-Bench provides a foundation for tracking progress toward genuinely collaborative multi-agent systems.",,OpenAlex,found
Large language model enhanced multi-agent systems for 6G communications,F Jiang; Y Peng; L Dong; K Wang,2024.0,IEEE Wireless …,"constructing AI agents. In the article, we define a typical LLM enhanced agent system in Fig.   by a single agent, we introduce multi-agent collaboration, which involves designing multiple",https://ieeexplore.ieee.org/abstract/document/10638533/,https://arxiv.org/pdf/2312.07850,196,"/scholar?cites=12439253059233971415&as_sdt=5,33&sciodt=0,33&hl=en",Large language model enhanced multi-agent systems for 6G communications,"The rapid development of the large language model (LLM) presents huge opportunities for 6G communications – for example, network optimization and management – by allowing users to input task requirements to LLMs with natural language. However, directly applying native LLMs in 6G encounters various challenges, such as a lack of communication data and knowledge, and limited logical reasoning, evaluation, and refinement abilities. Integrating LLMs with the capabilities of retrieval, planning, memory, evaluation, and reflection in agents can greatly enhance the potential of LLMs for 6G communications. To this end, we propose CommLLM, a multi-agent system with customized communication knowledge and tools for solving communication-related tasks using natural language. This system consists of three components: multi-agent data retrieval (MDR), which employs the condensate and inference agents to refine and summarize communication knowledge from the knowledge base, expanding the knowledge boundaries of LLMs in 6G communications; multi-agent collaborative planning (MCP), which utilizes multiple planning agents to generate feasible solutions for the communication-re-lated task from different perspectives based on the retrieved knowledge; and multi-agent evaluation and reflection (MER), which utilizes the evaluation agent to assess the solutions, and applies the reflection agent and refinement agent to provide improvement suggestions for current solutions. Finally, we validate the effectiveness of the proposed multi-agent system by designing a semantic communication system as a case study of 6G communications.",https://doi.org/10.1109/mwc.016.2300600,OpenAlex,found
Knowledge-informed policy structuring for multi-agent collaboration using language models,Y Ma; G Cai; F Guo; Z Fang; X Wang,2025.0,Journal of Computer …,introduces a large language model )( L as a strategy guidance module to provide cross-agent  collaboration strategy prompts at each training stage. The language model receives the,https://mfacademia.org/index.php/jcssa/article/view/227,https://mfacademia.org/index.php/jcssa/article/download/227/197,14,"/scholar?cites=6336347056769069303&as_sdt=5,33&sciodt=0,33&hl=en",Knowledge-informed policy structuring for multi-agent collaboration using language models,,,,skipped
"Llm-based multi-agent systems for software engineering: Literature review, vision, and the road ahead",J He; C Treude; D Lo,2025.0,ACM Transactions on Software Engineering and …,This phase delves into both the internal dynamics among agents and the role of external  human  and LLM-based agents? (2) How can we quantify the impact of agent collaboration on,https://dl.acm.org/doi/abs/10.1145/3712003,https://dl.acm.org/doi/full/10.1145/3712003,319,"/scholar?cites=11843425368098675410&as_sdt=5,33&sciodt=0,33&hl=en","Llm-based multi-agent systems for software engineering: Literature review, vision, and the road ahead","Integrating Large Language Models (LLMs) into autonomous agents marks a significant shift in the research landscape by offering cognitive abilities that are competitive with human planning and reasoning. This article explores the transformative potential of integrating Large Language Models into Multi-Agent (LMA) systems for addressing complex challenges in software engineering (SE). By leveraging the collaborative and specialized abilities of multiple agents, LMA systems enable autonomous problem-solving, improve robustness, and provide scalable solutions for managing the complexity of real-world software projects. In this article, we conduct a systematic review of recent primary studies to map the current landscape of LMA applications across various stages of the software development lifecycle (SDLC). To illustrate current capabilities and limitations, we perform two case studies to demonstrate the effectiveness of state-of-the-art LMA frameworks. Additionally, we identify critical research gaps and propose a comprehensive research agenda focused on enhancing individual agent capabilities and optimizing agent synergy. Our work outlines a forward-looking vision for developing fully autonomous, scalable, and trustworthy LMA systems, laying the foundation for the evolution of Software Engineering 2.0.",https://doi.org/10.1145/3712003,OpenAlex,found
Communication and verification in llm agents towards collaboration under information asymmetry,R Peng; Z Ma; A Pang; S Li; Z Xi-Jia; Y Yu,2025.0,arXiv preprint arXiv …,"While Large Language Model (LLM) agents are often approached from the  LLM agents  in task collaboration, particularly under the condition of information asymmetry, where agents",https://arxiv.org/abs/2510.25595,https://arxiv.org/pdf/2510.25595,1,"/scholar?cites=10494882501096897533&as_sdt=5,33&sciodt=0,33&hl=en",Communication and verification in llm agents towards collaboration under information asymmetry,,,,skipped
LLM-Coordination: Developing Coordinating Agents with Large Language Models,S Agashe,2023.0,,We compare the performance of LLM Agents (w. GPT-4) with  We pair LLM-Co agents with  proxy human agents to test the agents’ robustness to partners. We observe that LLM agents,https://search.proquest.com/openview/bbe73eebeae46436bcf307030e7561ef/1?pq-origsite=gscholar&cbl=18750&diss=y,https://escholarship.org/content/qt4rm2z5w5/qt4rm2z5w5.pdf,1,"/scholar?cites=12218528841614679643&as_sdt=5,33&sciodt=0,33&hl=en",LLM-Coordination: Developing Coordinating Agents with Large Language Models,,,,skipped
Traineragent: Customizable and efficient model training through llm-powered multi-agent system,H Li; H Jiang; T Zhang; Z Yu; A Yin; H Cheng,2023.0,arXiv preprint arXiv …,", facilitated by the integration of LLM-powered analysis, decision-making, and execution  capabilities, as well as the collaboration among four agents. We anticipate that our work will",https://arxiv.org/abs/2311.06622,https://arxiv.org/pdf/2311.06622,20,"/scholar?cites=3268738111448654981&as_sdt=5,33&sciodt=0,33&hl=en",Traineragent: Customizable and efficient model training through llm-powered multi-agent system,"Training AI models has always been challenging, especially when there is a need for custom models to provide personalized services. Algorithm engineers often face a lengthy process to iteratively develop models tailored to specific business requirements, making it even more difficult for non-experts. The quest for high-quality and efficient model development, along with the emergence of Large Language Model (LLM) Agents, has become a key focus in the industry. Leveraging the powerful analytical, planning, and decision-making capabilities of LLM, we propose a TrainerAgent system comprising a multi-agent framework including Task, Data, Model and Server agents. These agents analyze user-defined tasks, input data, and requirements (e.g., accuracy, speed), optimizing them comprehensively from both data and model perspectives to obtain satisfactory models, and finally deploy these models as online service. Experimental evaluations on classical discriminative and generative tasks in computer vision and natural language processing domains demonstrate that our system consistently produces models that meet the desired criteria. Furthermore, the system exhibits the ability to critically identify and reject unattainable tasks, such as fantastical scenarios or unethical requests, ensuring robustness and safety. This research presents a significant advancement in achieving desired models with increased efficiency and quality as compared to traditional model development, facilitated by the integration of LLM-powered analysis, decision-making, and execution capabilities, as well as the collaboration among four agents. We anticipate that our work will contribute to the advancement of research on TrainerAgent in both academic and industry communities, potentially establishing it as a new paradigm for model development in the field of AI.",https://doi.org/10.48550/arxiv.2311.06622,OpenAlex,found
The role of social learning and collective norm formation in fostering cooperation in llm multi-agent systems,P Gupta; Q Zhong; H Yakura; T Eisenmann,2025.0,arXiv preprint arXiv …,"We discuss the adjustments made for LLM agents as we discuss different modules.  under  altruistic, mixed, and selfish compositions, we now evaluate an artificial society of LLM agents",https://arxiv.org/abs/2510.14401,https://arxiv.org/pdf/2510.14401?,4,"/scholar?cites=17494763165462313922&as_sdt=5,33&sciodt=0,33&hl=en",The role of social learning and collective norm formation in fostering cooperation in llm multi-agent systems,"A growing body of multi-agent studies with LLMs explores how norms and cooperation emerge in mixed-motive scenarios, where pursuing individual gain can undermine the collective good. While prior work has explored these dynamics in both richly contextualized simulations and simplified game-theoretic environments, most LLM systems featuring common-pool resource (CPR) games provide agents with explicit reward functions directly tied to their actions. In contrast, human cooperation often emerges without explicit knowledge of the payoff structure or how individual actions translate into long-run outcomes, relying instead on heuristics, communication, and enforcement. We introduce a CPR simulation framework that removes explicit reward signals and embeds cultural-evolutionary mechanisms: social learning (adopting strategies and beliefs from successful peers) and norm-based punishment, grounded in Ostrom's principles of resource governance. Agents also individually learn from the consequences of harvesting, monitoring, and punishing via environmental feedback, enabling norms to emerge endogenously. We establish the validity of our simulation by reproducing key findings from existing studies on human behavior. Building on this, we examine norm evolution across a $2\times2$ grid of environmental and social initialisations (resource-rich vs. resource-scarce; altruistic vs. selfish) and benchmark how agentic societies comprised of different LLMs perform under these conditions. Our results reveal systematic model differences in sustaining cooperation and norm formation, positioning the framework as a rigorous testbed for studying emergent norms in mixed-motive LLM societies. Such analysis can inform the design of AI systems deployed in social and organizational contexts, where alignment with cooperative norms is critical for stability, fairness, and effective governance of AI-mediated environments.",https://doi.org/10.65109/czdc3237,OpenAlex,found
Multi-agent collaboration in incident response with large language models,Z Liu,2024.0,arXiv preprint arXiv:2412.00652,as intelligent agents offers a novel approach to enhancing collaboration and efficiency in IR  scenarios. This paper explores the application of LLM-based multiagent collaboration using,https://arxiv.org/abs/2412.00652,https://arxiv.org/pdf/2412.00652,14,"/scholar?cites=1136947458903923060&as_sdt=5,33&sciodt=0,33&hl=en",Multi-agent collaboration in incident response with large language models,"Incident response (IR) is a critical aspect of cybersecurity, requiring rapid decision-making and coordinated efforts to address cyberattacks effectively. Leveraging large language models (LLMs) as intelligent agents offers a novel approach to enhancing collaboration and efficiency in IR scenarios. This paper explores the application of LLM-based multi-agent collaboration using the Backdoors &amp; Breaches framework, a tabletop game designed for cybersecurity training. We simulate real-world IR dynamics through various team structures, including centralized, decentralized, and hybrid configurations. By analyzing agent interactions and performance across these setups, we provide insights into optimizing multi-agent collaboration for incident response. Our findings highlight the potential of LLMs to enhance decision-making, improve adaptability, and streamline IR processes, paving the way for more effective and coordinated responses to cyber threats.",https://doi.org/10.48550/arxiv.2412.00652,OpenAlex,found
Smart-llm: Smart multi-agent robot task planning using large language models,SS Kannan; VLN Venkatesh,2024.0,2024 IEEE/RSJ …,"of multi-agent systems, progress has been made in enhancing agent cooperation with the   Following the initial few-shot LLM prompting, we provide the LLM with various pieces of",https://ieeexplore.ieee.org/abstract/document/10802322/,https://arxiv.org/pdf/2309.10062,369,"/scholar?cites=6697108159615206535&as_sdt=5,33&sciodt=0,33&hl=en",Smart-llm: Smart multi-agent robot task planning using large language models,"In this work, we introduce SMART-LLM, an innovative framework designed for embodied multi-robot task planning. SMART-LLM: Smart Multi-Agent Robot Task Planning using Large Language Models (LLMs), harnesses the power of LLMs to convert high-level task instructions provided as input into a multi-robot task plan. It accomplishes this by executing a series of stages, including task decomposition, coalition formation, and task allocation, all guided by programmatic LLM prompts within the few-shot prompting paradigm. We create a benchmark dataset designed for validating the multi-robot task planning problem, encompassing four distinct categories of high-level instructions that vary in task complexity. Our evaluation experiments span both simulation and real-world scenarios, demonstrating that the proposed model can achieve promising results for generating multi-robot task plans. The experimental videos, code, and datasets from the work can be found at https://sites.google.com/view/smart-llm/.",https://doi.org/10.1109/iros58592.2024.10802322,OpenAlex,found
Beyond self-talk: A communication-centric survey of llm-based multi-agent systems,B Yan; Z Zhou; L Zhang; L Zhang; Z Zhou,2025.0,arXiv preprint arXiv …,"and functionalities of LLM-based agents. An LLM-based agent typically consists of three key   goals that decide why agents communicate, where cooperation, competition, or a mixture of",https://arxiv.org/abs/2502.14321,https://arxiv.org/pdf/2502.14321,82,"/scholar?cites=17442279443176846074&as_sdt=5,33&sciodt=0,33&hl=en",Beyond self-talk: A communication-centric survey of llm-based multi-agent systems,"Large language model-based multi-agent systems have recently gained significant attention due to their potential for complex, collaborative, and intelligent problem-solving capabilities. Existing surveys typically categorize LLM-based multi-agent systems (LLM-MAS) according to their application domains or architectures, overlooking the central role of communication in coordinating agent behaviors and interactions. To address this gap, this paper presents a comprehensive survey of LLM-MAS from a communication-centric perspective. Specifically, we propose a structured framework that integrates system-level communication (architecture, goals, and protocols) with system internal communication (strategies, paradigms, objects, and content), enabling a detailed exploration of how agents interact, negotiate, and achieve collective intelligence. Through an extensive analysis of recent literature, we identify key components in multiple dimensions and summarize their strengths and limitations. In addition, we highlight current challenges, including communication efficiency, security vulnerabilities, inadequate benchmarking, and scalability issues, and outline promising future research directions. This review aims to help researchers and practitioners gain a clear understanding of the communication mechanisms in LLM-MAS, thereby facilitating the design and deployment of robust, scalable, and secure multi-agent systems.",https://doi.org/10.48550/arxiv.2502.14321,OpenAlex,found
Multiagentesc: A llm-based multi-agent collaboration framework for emotional support conversation,Y Xu; J Hu; Z Zhao; Z Duan; X Sun,2025.0,Proceedings of the 2025 …,"a multiagent collaboration  collaboration among specialized agents, with each agent  focusing on a specific aspect so that agent cooperation mechanisms can further refine the LLM’s",https://aclanthology.org/2025.emnlp-main.232/,https://aclanthology.org/2025.emnlp-main.232.pdf,6,"/scholar?cites=9951758799150014699&as_sdt=5,33&sciodt=0,33&hl=en",Multiagentesc: A llm-based multi-agent collaboration framework for emotional support conversation,,,,skipped
"Many Minds, One Path: LLM-Augmented Consensus Decision for Distributed Control in Multi-Agent Collaborative Stable Scenarios",Z Yu; Z Liu; T Ren; C Wang; J Wang,2026.0,Proceedings of the AAAI …,"long-horizon stability in distributed multiagent collaboration, we propose a novel framework  named LLMASC, which integrates semantic perception, consensusdriven coordination, and",https://ojs.aaai.org/index.php/AAAI/article/view/40026,https://ojs.aaai.org/index.php/AAAI/article/download/40026/43987,0,,"Many Minds, One Path: LLM-Augmented Consensus Decision for Distributed Control in Multi-Agent Collaborative Stable Scenarios","Distributed multi-agent systems are increasingly deployed in dynamic and high-stakes environments such as power grids, intelligent traffic systems, and collaborative robotics. In these systems, long-term stability, the ability to maintain coherent and safe system behavior over time, is critical but underexplored in existing research. This paper presents LLMASC, a framework designed to enhance long-term stability in multi-agent collaboration by combining semantic reasoning with decentralized control. LLMASC comprises three key components: a Semantic Perception Encoder that transforms heterogeneous agent observations into structured natural language; an LLM-Guided Consensus Decision module that enables strategic alignment through proposal exchange and voting; and a Policy Execution Controller that maps high-level plans to executable actions via reinforcement learning. We evaluate LLMASC across three representative simulation domains (Multi-Walker, Simulation of Urban Mobility and Power Grid Stabilization), spanning both physical and cyber-physical systems. Experiments show that LLMASC consistently outperforms the best baselines, improving stability rates by up to 44% and long-term success by 31%. Further analysis confirms its decision-making efficiency and robustness under varying agent populations and model choices.",https://doi.org/10.1609/aaai.v40i33.40026,OpenAlex,found
Adaptive Theory of Mind for LLM-based Multi-Agent Coordination,C Mu; Y Zeng; Q Zhang; K Shao; C Chu,2026.0,Proceedings of the …,"A-ToM agent. Furthermore, we discuss the generalizability of our A-ToM to non-LLM-based  agents,  has a significant impact on coordination between LLM-based agents by experiments.",https://ojs.aaai.org/index.php/AAAI/article/view/40204,https://ojs.aaai.org/index.php/AAAI/article/view/40204/44165,0,,Adaptive Theory of Mind for LLM-based Multi-Agent Coordination,"Theory of Mind (ToM) refers to the ability to reason about others’ mental states, and higher-order ToM involves considering that others also possess their own ToM. Equipping large language model (LLM)-driven agents with ToM has long been considered to improve their coordination in multiagent collaborative tasks. However, we find that misaligned ToM orders—mismatches in the depth of ToM reasoning between agents—can lead to insufficient or excessive reasoning about others, thereby impairing their coordination. To address this issue, we design an adaptive ToM (A-ToM) agent, which can align in ToM orders with its partner. Based on prior interactions, the agent estimates the partner’s likely ToM order and leverages this estimation to predict the partner’s action, thereby facilitating behavioral coordination. We conduct empirical evaluations on four multi-agent coordination tasks: a repeated matrix game, two grid navigation tasks and an Overcooked task. The results validate our findings on ToM alignment and demonstrate the effectiveness of our AToM agent. Furthermore, we discuss the generalizability of our A-ToM to non-LLM-based agents, as well as what would diminish the importance of ToM alignment.",https://doi.org/10.1609/aaai.v40i35.40204,OpenAlex,found
Multi-agent autonomous driving systems with large language models: A survey of recent advances,Y Wu; D Li; Y Chen; R Jiang; HP Zou,2025.0,arXiv preprint arXiv …,in LLMbased multi-agent ADSs leverage languagedriven communication and coordination  to enhance inter-agent collaboration of existing LLM-based methods based on different agent,https://arxiv.org/abs/2502.16804,https://arxiv.org/pdf/2502.16804,22,"/scholar?cites=5245243055490003305&as_sdt=5,33&sciodt=0,33&hl=en",Multi-agent autonomous driving systems with large language models: A survey of recent advances,"Yaozu Wu, Dongyuan Li, Yankai Chen, Renhe Jiang, Henry Peng Zou, Wei-Chieh Huang, Yangning Li, Liancheng Fang, Zhen Wang, Philip S. Yu. Findings of the Association for Computational Linguistics: EMNLP 2025. 2025.",https://doi.org/10.18653/v1/2025.findings-emnlp.683,OpenAlex,found
Llm-powered multi-agent system for automated crypto portfolio management,Y Luo; Y Feng; J Xu; P Tasca; Y Liu,2025.0,arXiv preprint arXiv:2501.00826,"collaboration between multiple LLM-based agents to derive final comprehensive solutions,  with each agent  problems, offering new possibilities for agent-based investment solutions. Al",https://arxiv.org/abs/2501.00826,https://arxiv.org/pdf/2501.00826?,32,"/scholar?cites=3137303438143292513&as_sdt=5,33&sciodt=0,33&hl=en",Llm-powered multi-agent system for automated crypto portfolio management,"Cryptocurrency investment is inherently difficult due to its shorter history compared to traditional assets, the need to integrate vast amounts of data from various modalities, and the requirement for complex reasoning. While deep learning approaches have been applied to address these challenges, their black-box nature raises concerns about trust and explainability. Recently, large language models (LLMs) have shown promise in financial applications due to their ability to understand multi-modal data and generate explainable decisions. However, single LLM faces limitations in complex, comprehensive tasks such as asset investment. These limitations are even more pronounced in cryptocurrency investment, where LLMs have less domain-specific knowledge in their training corpora. To overcome these challenges, we propose an explainable, multi-modal, multi-agent framework for cryptocurrency investment. Our framework uses specialized agents that collaborate within and across teams to handle subtasks such as data analysis, literature integration, and investment decision-making for the top 30 cryptocurrencies by market capitalization. The expert training module fine-tunes agents using multi-modal historical data and professional investment literature, while the multi-agent investment module employs real-time data to make informed cryptocurrency investment decisions. Unique intrateam and interteam collaboration mechanisms enhance prediction accuracy by adjusting final predictions based on confidence levels within agent teams and facilitating information sharing between teams. Empirical evaluation using data from November 2023 to September 2024 demonstrates that our framework outperforms single-agent models and market benchmarks in classification, asset pricing, portfolio, and explainability performance.",https://doi.org/10.48550/arxiv.2501.00826,OpenAlex,found
Battleagentbench: A benchmark for evaluating cooperation and competition capabilities of language models in multi-agent systems,W Wang; D Zhang; T Feng; B Wang; J Tang,2024.0,arXiv preprint arXiv …,"This work introduces the BattleAgentBench, a benchmark for LLM-based multi-agent  collaboration and competition evaluation, which defines seven sub-stages of three varying difficulty",https://arxiv.org/abs/2408.15971,https://arxiv.org/pdf/2408.15971?,29,"/scholar?cites=16429917575911982154&as_sdt=5,33&sciodt=0,33&hl=en",Battleagentbench: A benchmark for evaluating cooperation and competition capabilities of language models in multi-agent systems,"Large Language Models (LLMs) are becoming increasingly powerful and capable of handling complex tasks, e.g., building single agents and multi-agent systems. Compared to single agents, multi-agent systems have higher requirements for the collaboration capabilities of language models. Many benchmarks are proposed to evaluate their collaborative abilities. However, these benchmarks lack fine-grained evaluations of LLM collaborative capabilities. Additionally, multi-agent collaborative and competitive scenarios are ignored in existing works. To address these two problems, we propose a benchmark, called BattleAgentBench, which defines seven sub-stages of three varying difficulty levels and conducts a fine-grained evaluation of language models in terms of single-agent scenario navigation capabilities, paired-agent task execution abilities, and multi-agent collaboration and competition capabilities. We conducted extensive evaluations on leading four closed-source and seven open-source models. Experimental results indicate that API-based models perform excellently on simple tasks but open-source small models struggle with simple tasks. Regarding difficult tasks that require collaborative and competitive abilities, although API-based models have demonstrated some collaborative capabilities, there is still enormous room for improvement.",https://doi.org/10.48550/arxiv.2408.15971,OpenAlex,found
Building cooperative embodied agents modularly with large language models,H Zhang; W Du; J Shan; Q Zhou; Y Du,2023.0,arXiv preprint arXiv …,"In this work, we address challenging multi-agent cooperation problems with decentralized  control, raw sensory  (b) The LLM counts the number of the remaining target objects wrong.",https://arxiv.org/abs/2307.02485,https://arxiv.org/pdf/2307.02485,478,"/scholar?cites=1624045542134367526&as_sdt=5,33&sciodt=0,33&hl=en",Building cooperative embodied agents modularly with large language models,"In this work, we address challenging multi-agent cooperation problems with decentralized control, raw sensory observations, costly communication, and multi-objective tasks instantiated in various embodied environments. While previous research either presupposes a cost-free communication channel or relies on a centralized controller with shared observations, we harness the commonsense knowledge, reasoning ability, language comprehension, and text generation prowess of LLMs and seamlessly incorporate them into a cognitive-inspired modular framework that integrates with perception, memory, and execution. Thus building a Cooperative Embodied Language Agent CoELA, who can plan, communicate, and cooperate with others to accomplish long-horizon tasks efficiently. Our experiments on C-WAH and TDW-MAT demonstrate that CoELA driven by GPT-4 can surpass strong planning-based methods and exhibit emergent effective communication. Though current Open LMs like LLAMA-2 still underperform, we fine-tune a CoELA with data collected with our agents and show how they can achieve promising performance. We also conducted a user study for human-agent interaction and discovered that CoELA communicating in natural language can earn more trust and cooperate more effectively with humans. Our research underscores the potential of LLMs for future research in multi-agent cooperation. Videos can be found on the project website https://vis-www.cs.umass.edu/Co-LLM-Agents/.",https://doi.org/10.48550/arxiv.2307.02485,OpenAlex,found
"A Taxonomy of Hierarchical Multi-Agent Systems: Design Patterns, Coordination Mechanisms, and Industrial Applications",DJ Moore,2025.0,arXiv preprint arXiv:2508.12683,"populations, and assessing whether learningbased agents such as large language   coordination mechanisms with modern reinforcement learning and large language model agents.",https://arxiv.org/abs/2508.12683,https://arxiv.org/pdf/2508.12683,8,"/scholar?cites=17548417436934060038&as_sdt=5,33&sciodt=0,33&hl=en","A Taxonomy of Hierarchical Multi-Agent Systems: Design Patterns, Coordination Mechanisms, and Industrial Applications",,,,skipped
Cross-Task Experiential Learning on LLM-based Multi-Agent Collaboration,Y Li; C Qian; Y Xia; R Shi; Y Dang; Z Xie; Z You,2025.0,arXiv preprint arXiv …,"In this paper, we introduce MAEL, a novel multi-agent collaboration framework that bridges   retrieval mechanism for adaptive agent collaboration. In MAEL, the agents reside on an",https://arxiv.org/abs/2505.23187,https://arxiv.org/pdf/2505.23187?,3,"/scholar?cites=18275868052706899910&as_sdt=5,33&sciodt=0,33&hl=en",Cross-Task Experiential Learning on LLM-based Multi-Agent Collaboration,"Large Language Model-based multi-agent systems (MAS) have shown remarkable progress in solving complex tasks through collaborative reasoning and inter-agent critique. However, existing approaches typically treat each task in isolation, resulting in redundant computations and limited generalization across structurally similar tasks. To address this, we introduce multi-agent cross-task experiential learning (MAEL), a novel framework that endows LLM-driven agents with explicit cross-task learning and experience accumulation. We model the task-solving workflow on a graph-structured multi-agent collaboration network, where agents propagate information and coordinate via explicit connectivity. During the experiential learning phase, we quantify the quality for each step in the task-solving workflow and store the resulting rewards along with the corresponding inputs and outputs into each agent's individual experience pool. During inference, agents retrieve high-reward, task-relevant experiences as few-shot examples to enhance the effectiveness of each reasoning step, thereby enabling more accurate and efficient multi-agent collaboration. Experimental results on diverse datasets demonstrate that MAEL empowers agents to learn from prior task experiences effectively-achieving faster convergence and producing higher-quality solutions on current tasks.",https://doi.org/10.48550/arxiv.2505.23187,OpenAlex,found
Llm-collab: a framework for enhancing task planning via chain-of-thought and multi-agent collaboration,H Cao; R Ma; Y Zhai; J Shen,2024.0,Applied Computing and Intelligence,"Through comparative analysis, we found that the LLMCollab model, through agent collaboration,  could correct some complex logical relationships, but it has limitations in understanding",https://www.aimspress.com/aimspress-data/aci/2024/2/PDF/aci-04-02-019.pdf,https://www.aimspress.com/aimspress-data/aci/2024/2/PDF/aci-04-02-019.pdf,8,"/scholar?cites=3488156935027745854&as_sdt=5,33&sciodt=0,33&hl=en",Llm-collab: a framework for enhancing task planning via chain-of-thought and multi-agent collaboration,"Large language models have shown strong capabilities in performing natural language planning tasks, largely due to the chain-of-thought method, which enhances their ability to solve complex tasks through explicit intermediate inference. However, they face challenges in acquiring new knowledge, executing calculations, and interacting with the environment. Although previous work has enabled large language models to use external tools to improve reasoning and environmental interaction, there was no scalable or cohesive structure for these technologies. In this paper, we present LLM-Collab, where Collab represents the cooperative interaction between two AI agents, and the large language model plays a key role in the creation of AI agents. For this method, we took large language models as the reasoning core for AI agents and designed two AI agents to cooperate on the planning tasks: One as an analyst for tool selection and phase validation, and the other as an executor of specific tasks. Our method provided a comprehensive list of external tools to facilitate the invocation and integration of agents, ensuring a seamless collaboration process. This paradigm established a unified framework for autonomous task-solving based on massive language models by demonstrating how language communication and tool selection enable multi-agent collaboration.",https://doi.org/10.3934/aci.2024019,OpenAlex,found
Llm-based multi-agent systems: Techniques and business perspectives,Y Yang; Q Peng; J Wang; Y Wen; W Zhang,2024.0,arXiv preprint arXiv …,"According to the form of agent coordination in training and execution, MARL methods  can be divided into three major categories, namely i) centralized training with centralized",https://arxiv.org/abs/2411.14033,https://arxiv.org/pdf/2411.14033?,52,"/scholar?cites=13319848428665112776&as_sdt=5,33&sciodt=0,33&hl=en",Llm-based multi-agent systems: Techniques and business perspectives,"In the era of (multi-modal) large language models, most operational processes can be reformulated and reproduced using LLM agents. The LLM agents can perceive, control, and get feedback from the environment so as to accomplish the given tasks in an autonomous manner. Besides the environment-interaction property, the LLM agents can call various external tools to ease the task completion process. The tools can be regarded as a predefined operational process with private or real-time knowledge that does not exist in the parameters of LLMs. As a natural trend of development, the tools for calling are becoming autonomous agents, thus the full intelligent system turns out to be a LLM-based Multi-Agent System (LaMAS). Compared to the previous single-LLM-agent system, LaMAS has the advantages of i) dynamic task decomposition and organic specialization, ii) higher flexibility for system changing, iii) proprietary data preserving for each participating entity, and iv) feasibility of monetization for each entity. This paper discusses the technical and business landscapes of LaMAS. To support the ecosystem of LaMAS, we provide a preliminary version of such LaMAS protocol considering technical requirements, data privacy, and business incentives. As such, LaMAS would be a practical solution to achieve artificial collective intelligence in the near future.",https://doi.org/10.48550/arxiv.2411.14033,OpenAlex,found
