title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
"A review of prominent paradigms for llm-based agents: Tool use (including rag), planning, and feedback learning",X Li,2024,arXiv preprint arXiv:2406.05804,"veloping Large Language Model (LLM)-based agents across  environments/tasks, common  LLM-profiled roles or LMPRs ( designs across different agent paradigms and frameworks. 3)",https://arxiv.org/abs/2406.05804,https://arxiv.org/pdf/2406.05804,16,"/scholar?cites=17739465334632350897&as_sdt=5,33&sciodt=0,33&hl=en","A review of prominent paradigms for llm-based agents: Tool use (including rag), planning, and feedback learning",,,,skipped
Choosing How to Remember: Adaptive Memory Structures for LLM Agents,M Lu; M Wu; F Liu; J Xu; W Li; H Wang; Z Hu,2026,arXiv preprint arXiv …,memory organization for LLM agents. Our framework equips agents with multiple complementary  memory  work but are adapted from prior studies on long-term memory for LLM agents.,https://arxiv.org/abs/2602.14038,https://arxiv.org/pdf/2602.14038,0,,Choosing How to Remember: Adaptive Memory Structures for LLM Agents,,,,skipped
Adaptive Memory Admission Control for LLM Agents,G Zhang; W Jiang; X Wang; A Behr; K Zhao,2026,arXiv preprint arXiv …,"LLM-based agents increasingly rely on long-term memory to support multisession reasoning  and interaction, yet current systems provide little control over what information is retained.",https://arxiv.org/abs/2603.04549,https://arxiv.org/pdf/2603.04549,0,,Adaptive Memory Admission Control for LLM Agents,,,,skipped
On memory construction and retrieval for personalized conversational agents,Z Pan; Q Wu; H Jiang; X Luo; H Cheng; D Li,2025,arXiv preprint arXiv …,"memory unit may not only distract the retrieval module but also disrupt the language model’  , the compression-based memory denoising mechanism can benefit memory retrieval, in the",https://arxiv.org/abs/2502.05589,https://arxiv.org/pdf/2502.05589,43,"/scholar?cites=964229032973936470&as_sdt=5,33&sciodt=0,33&hl=en",On memory construction and retrieval for personalized conversational agents,,,,skipped
Personalized large language model assistant with evolving conditional memory,R Yuan; S Sun; Y Li; Z Wang; Z Cao,2025,Proceedings of the 31st …,LLM assistant with external evolving memory. (2) For the crucial memory design in personalized  LLM  conditional memory mechanism and a self-reflection memory retrieval strategy. (3),https://aclanthology.org/2025.coling-main.254/,https://aclanthology.org/2025.coling-main.254.pdf,22,"/scholar?cites=2164115757197332192&as_sdt=5,33&sciodt=0,33&hl=en",Personalized large language model assistant with evolving conditional memory,,,,skipped
From rag to memory: Non-parametric continual learning for large language models,BJ Gutiérrez; Y Shu; W Qi; S Zhou; Y Su,2025,arXiv preprint arXiv:2502.14802,Several RAG frameworks that engage an LLM to explicitly structure its  multi-hop QA tasks  due to the noise introduced into the retrieval corpora by its LLM summarization mechanism.,https://arxiv.org/abs/2502.14802,https://arxiv.org/pdf/2502.14802,161,"/scholar?cites=4370093944842488606&as_sdt=5,33&sciodt=0,33&hl=en",From rag to memory: Non-parametric continual learning for large language models,"Our ability to continuously acquire, organize, and leverage knowledge is a key feature of human intelligence that AI systems must approximate to unlock their full potential. Given the challenges in continual learning with large language models (LLMs), retrieval-augmented generation (RAG) has become the dominant way to introduce new information. However, its reliance on vector retrieval hinders its ability to mimic the dynamic and interconnected nature of human long-term memory. Recent RAG approaches augment vector embeddings with various structures like knowledge graphs to address some of these gaps, namely sense-making and associativity. However, their performance on more basic factual memory tasks drops considerably below standard RAG. We address this unintended deterioration and propose HippoRAG 2, a framework that outperforms standard RAG comprehensively on factual, sense-making, and associative memory tasks. HippoRAG 2 builds upon the Personalized PageRank algorithm used in HippoRAG and enhances it with deeper passage integration and more effective online use of an LLM. This combination pushes this RAG system closer to the effectiveness of human long-term memory, achieving a 7% improvement in associative memory tasks over the state-of-the-art embedding model while also exhibiting superior factual knowledge and sense-making memory capabilities. This work paves the way for non-parametric continual learning for LLMs. Code and data are available at https://github.com/OSU-NLP-Group/HippoRAG.",10.48550/arXiv.2502.14802,SemanticScholar,found
Unveiling privacy risks in llm agent memory,B Wang; W He; S Zeng; Z Xiang; Y Xing,2025,Proceedings of the …,"agent designer’s and the attacker’s perspectives. Our findings highlight the urgent need for  effective memory safeguards in LLM agent  memory leakage, with scoring function, retrieval",https://aclanthology.org/2025.acl-long.1227/,https://aclanthology.org/2025.acl-long.1227.pdf,55,"/scholar?cites=1205784360742732283&as_sdt=5,33&sciodt=0,33&hl=en",Unveiling privacy risks in llm agent memory,"Large Language Model (LLM) agents have become increasingly prevalent across various real-world applications. They enhance decision-making by storing private user-agent interactions in the memory module for demonstrations, introducing new privacy risks for LLM agents. In this work, we systematically investigate the vulnerability of LLM agents to our proposed Memory EXTRaction Attack (MEXTRA) under a black-box setting. To extract private information from memory, we propose an effective attacking prompt design and an automated prompt generation method based on different levels of knowledge about the LLM agent. Experiments on two representative agents demonstrate the effectiveness of MEXTRA. Moreover, we explore key factors influencing memory leakage from both the agent designer's and the attacker's perspectives. Our findings highlight the urgent need for effective memory safeguards in LLM agent design and deployment.",10.48550/arXiv.2502.13172,SemanticScholar,found
"Remember me, refine me: A dynamic procedural memory framework for experience-driven agent evolution",Z Cao; J Deng; L Yu; W Zhou; Z Liu; B Ding,2025,arXiv preprint arXiv …,"2025), an agentic memory system that enables LLM agents to dynamically organize their   2025), LangChain’s long-term memory module that provides tooling to extract important",https://arxiv.org/abs/2512.10696,https://arxiv.org/pdf/2512.10696,18,"/scholar?cites=2081831703534940037&as_sdt=5,33&sciodt=0,33&hl=en","Remember me, refine me: A dynamic procedural memory framework for experience-driven agent evolution",,,,skipped
Dynamic semantic memory retention in large language models: An exploration of spontaneous retrieval mechanisms,J Kong; H Liang; Y Zhang; H Li; P Shen; F Lu,2024,Authorea Preprints,"Attention-based retrieval mechanisms formed a core component of modern LLM memory  systems, leveraging attention weights to prioritize specific information within context windows,",https://www.authorea.com/doi/full/10.22541/au.173040837.79423019,https://www.authorea.com/doi/pdf/10.22541/au.173040837.79423019,20,"/scholar?cites=17952142515142930992&as_sdt=5,33&sciodt=0,33&hl=en",Dynamic semantic memory retention in large language models: An exploration of spontaneous retrieval mechanisms,,,,skipped
Mem1: Learning to synergize memory and reasoning for efficient long-horizon agents,Z Zhou; A Qu; Z Wu; S Kim; A Prakash; D Rus,2025,arXiv preprint arXiv …,"Despite these advancements, many RL approaches for training LLM agents still rely on   vector database for memory retrieval, capturing the effect of external memory modules in agentic",https://arxiv.org/abs/2506.15841,https://arxiv.org/pdf/2506.15841?,102,"/scholar?cites=10671138223456676501&as_sdt=5,33&sciodt=0,33&hl=en",Mem1: Learning to synergize memory and reasoning for efficient long-horizon agents,,,,skipped
Mobilerag: Enhancing mobile agent with retrieval-augmented generation,G Loo; C Liu; Q Yin; X Chen; J Chen; J Zhang,2025,arXiv preprint arXiv …,"that enhances mobile agents with Retrieval-Augmented Generation (RAG). MobileRAG is   current LLM-based mobile agents, such as over-reliance on language model comprehension,",https://arxiv.org/abs/2509.03891,https://arxiv.org/pdf/2509.03891,2,"/scholar?cites=9961853726935278246&as_sdt=5,33&sciodt=0,33&hl=en",Mobilerag: Enhancing mobile agent with retrieval-augmented generation,,,,skipped
Multi-Agent RAG Framework for Entity Resolution: Advancing Beyond Single-LLM Approaches with Specialized Agent Coordination,AM Althaf; MA Mohammed; M Milanova; J Talburt,2025,Computers,"This study introduces a multi-agent Retrieval-Augmented Generation (RAG) framework that   , task-specialized agents implemented using LangGraph. The system includes four agents",https://www.mdpi.com/2073-431X/14/12/525,https://www.mdpi.com/2073-431X/14/12/525,6,"/scholar?cites=18069872512629264083&as_sdt=5,33&sciodt=0,33&hl=en",Multi-Agent RAG Framework for Entity Resolution: Advancing Beyond Single-LLM Approaches with Specialized Agent Coordination,"Entity resolution in real-world datasets remains a persistent challenge, particularly for identifying households and detecting co-residence patterns within noisy and incomplete data. While Large Language Models (LLMs) show promise, monolithic approaches often suffer from limited scalability and interpretability. This study introduces a multi-agent Retrieval-Augmented Generation (RAG) framework that decomposes household entity resolution into coordinated, task-specialized agents implemented using LangGraph. The system includes four agents responsible for direct matching, transitive linkage, household clustering, and residential movement detection, combining rule-based preprocessing with LLM-guided reasoning. Evaluation on synthetic S12PX dataset segments containing 200–300 records demonstrates 94.3% accuracy on name variation matching and a 61% reduction in API calls compared to single-LLM baselines, while maintaining transparent and traceable decision processes. These results indicate that coordinated multi-agent specialization improves efficiency and interpretability, providing a structured and extensible approach for entity resolution in census, healthcare, and other administrative data domains.",10.3390/computers14120525,Crossref,found
Diagnosing Retrieval vs. Utilization Bottlenecks in LLM Agent Memory,B Yuan; Y Su; K Yao,2026,arXiv preprint arXiv:2603.02473,Probe 1 (Retrieval Relevance): An LLM judge evaluates whether each retrieved entry mi   report Retrieval Precision@k = |{mi : relevant}|/k. Probe 2 (Memory Utilization): An LLM judge,https://arxiv.org/abs/2603.02473,https://arxiv.org/pdf/2603.02473,0,,Diagnosing Retrieval vs. Utilization Bottlenecks in LLM Agent Memory,,,,skipped
Memory-Augmented Large Language Model for Enhanced Chatbot Services in University Learning Management Systems,J Lee; J Rew,2025,Applied Sciences,"Therefore, a memory-augmented LLM-based chatbot can provide a promising solution for   paper, we propose a memory-augmented chatbot framework that integrates RAG with an LLM,",https://www.mdpi.com/2076-3417/15/17/9775,https://www.mdpi.com/2076-3417/15/17/9775,5,"/scholar?cites=10602455159644413397&as_sdt=5,33&sciodt=0,33&hl=en",Memory-Augmented Large Language Model for Enhanced Chatbot Services in University Learning Management Systems,"A learning management system (LMS) plays a crucial role in supporting students’ educational activities by centralized platforms for course delivery, communication, and student support. Recently, many universities have integrated chatbots into their LMS to assist students with various inquiries and tasks. However, existing chatbots often necessitate human interventions to manually respond to complex queries, resulting in limited scalability and efficiency. In this paper, we present a memory-augmented large language model (LLM) framework that enhances the reasoning and contextual continuity of LMS-based chatbots. The proposed framework first embeds user queries and retrieves semantically relevant entries from various LMS resources, including instructional documents and academic frequently asked questions. Retrieved entries are then filtered through a two-stage confidence filtering process that combines similarity thresholds and LLM-based semantic validation. Validated information, along with user queries, is processed by LLM for response generation. To maintain coherence in multi-turn interactions, the chatbot incorporates short-term, long-term, and temporal event memories, which track conversational flow and personalize responses based on user-specific information, such as recent activity history and individual preferences. To evaluate response quality, we employed a multi-layered evaluation strategy combining BERTScore-based quantitative measurement, an LLM-as-a-Judge approach for automated semantic assessment, and a user study under multi-turn scenarios. The evaluation results consistently confirm that the proposed framework improves the consistency, clarity, and usefulness of the responses. These findings highlight the potential of memory-augmented LLMs for scalable and intelligent learning support within university environments.",10.3390/app15179775,Crossref,found
MemGuide: Intent-Driven Memory Selection for Goal-Oriented Multi-Session LLM Agents,Y Du; B Wang; Y He; B Liang; B Wang; Z Li,2026,Proceedings of the …,"increasingly rely on large language model (LLM) agents, leveraging Retrieval-Augmented  Generation (RAG) and longcontext capabilities for long-term memory utilization. However,",https://ojs.aaai.org/index.php/AAAI/article/view/40313,https://ojs.aaai.org/index.php/AAAI/article/download/40313/44274,0,,MemGuide: Intent-Driven Memory Selection for Goal-Oriented Multi-Session LLM Agents,"Modern task-oriented dialogue (TOD) systems increasingly rely on large language model (LLM) agents, leveraging Retrieval-Augmented Generation (RAG) and long-context capabilities for long-term memory utilization. However, these methods prioritise semantic similarity over task intent, degrading multi-session coherence. We propose MemGuide, a two-stage intent-driven memory selection framework: (1) Intent‑Aligned Retrieval retrieves goal-consistent QA‑formatted memory units; (2) Missing‑Slot Guided Filtering reranks units by slot-completion gain via a chain‑of‑thought reasoner and fine‑tuned LLaMA‑8B filter. We also introduce the MS-TOD, the first multi-session TOD benchmark with 132 diverse personas, 956 task goals, and annotated intent-aligned memory targets. Evaluations on MS-TOD show that MemGuide boosts task success rate by 11% (88%→99%) and reduces dialogue length by 2.84 turns, and matches single‑session performance.",10.1609/aaai.v40i36.40313,Crossref,found
Retrieval-augmented generation and LLM agents for biomimicry design solutions,C Toukmaji; A Tee,2024,Proceedings of the AAAI Symposium Series,RAG and LLM agents; the class of LLM agents we use are Reasoning-and-Action agents  (Re We evaluate the quality of LLM-generated biomimetic design solutions in settings with and,https://ojs.aaai.org/index.php/AAAI-SS/article/view/31210,https://ojs.aaai.org/index.php/AAAI-SS/article/download/31210/33370,20,"/scholar?cites=14179709102874850883&as_sdt=5,33&sciodt=0,33&hl=en",Retrieval-augmented generation and LLM agents for biomimicry design solutions,"We present BIDARA, a Bio-Inspired Design And Research Assistant, to address the complexity of biomimicry -- the practice of designing modern-day engineering solutions inspired by biological phenomena. Large Language Models (LLMs) have been shown to act as sufficient general-purpose task solvers, but they often hallucinate and fail in regimes that require domain-specific and up-to-date knowledge. We integrate Retrieval-Augmented Generation (RAG) and Reasoning-and-Action agents to aid LLMs in avoiding hallucination and utilizing updated knowledge during generation of biomimetic design solutions. We find that incorporating RAG increases the feasibility of the design solutions in both prompting and agent settings, and we use these findings to guide our ongoing work. To the extent of our knowledge, this is the first work that integrates and evaluates Retrieval-Augmented Generation within LLM-generated biomimetic design solutions.",10.1609/aaaiss.v3i1.31210,Crossref,found
Mem-{\alpha}: Learning memory construction via reinforcement learning,Y Wang; R Takanobu; Z Liang; Y Mao; Y Hu,2025,arXiv preprint arXiv …,"three stages: (1) Retrieval: For both semantic memory and episodic memory in Mn, we  use  framework that enables LLM agents to learn effective memory management strategies",https://arxiv.org/abs/2509.25911,https://arxiv.org/pdf/2509.25911?,30,"/scholar?cites=17588520258596784924&as_sdt=5,33&sciodt=0,33&hl=en",Mem-{\alpha}: Learning memory construction via reinforcement learning,,,,skipped
From llm reasoning to autonomous ai agents: A comprehensive review,MA Ferrag; N Tihanyi; M Debbah,2025,arXiv preprint arXiv:2504.19678,"• We propose a taxonomy of approximately 60 LLM and AI-agent benchmarks, including   software engineering, factual grounding and retrieval, domain-specific evaluations, multimodal",https://arxiv.org/abs/2504.19678,https://arxiv.org/pdf/2504.19678?,166,"/scholar?cites=18364990593051905415&as_sdt=5,33&sciodt=0,33&hl=en",From llm reasoning to autonomous ai agents: A comprehensive review,"Large language models and autonomous AI agents have evolved rapidly, resulting in a diverse array of evaluation benchmarks, frameworks, and collaboration protocols. Driven by the growing need for standardized evaluation and integration, we systematically consolidate these fragmented efforts into a unified framework. However, the landscape remains fragmented and lacks a unified taxonomy or comprehensive survey. Therefore, we present a side-by-side comparison of benchmarks developed between 2019 and 2025 that evaluate these models and agents across multiple domains. In addition, we propose a taxonomy of approximately 60 benchmarks that cover general and academic knowledge reasoning, mathematical problem-solving, code generation and software engineering, factual grounding and retrieval, domain-specific evaluations, multimodal and embodied tasks, task orchestration, and interactive assessments. Furthermore, we review AI-agent frameworks introduced between 2023 and 2025 that integrate large language models with modular toolkits to enable autonomous decision-making and multi-step reasoning. Moreover, we present real-world applications of autonomous AI agents in materials science, biomedical research, academic ideation, software engineering, synthetic data generation, chemical reasoning, mathematical problem-solving, geographic information systems, multimedia, healthcare, and finance. We then survey key agent-to-agent collaboration protocols, namely the Agent Communication Protocol (ACP), the Model Context Protocol (MCP), and the Agent-to-Agent Protocol (A2A). Finally, we discuss recommendations for future research, focusing on advanced reasoning strategies, failure modes in multi-agent LLM systems, automated scientific discovery, dynamic tool integration via reinforcement learning, integrated search capabilities, and security vulnerabilities in agent protocols.",10.48550/arXiv.2504.19678,SemanticScholar,found
Interactive AI with retrieval-augmented generation for next generation networking,R Zhang; H Du; Y Liu; D Niyato; J Kang; S Sun,2024,IEEE …,"pluggable large language model (LLM) module and retrieval augmented generation (RAG)   Experimental Settings: To explore the effectiveness of the proposed IAI agent, we apply it to",https://ieeexplore.ieee.org/abstract/document/10531073/,https://arxiv.org/pdf/2401.11391,162,"/scholar?cites=18429661309668673717&as_sdt=5,33&sciodt=0,33&hl=en",Interactive AI with retrieval-augmented generation for next generation networking,"With the advance of artificial intelligence (AI), the concept of interactive AI (IAI) has been introduced, which can interactively understand and respond not only to human user input but also to dynamic system and network conditions. In this article, we explore an integration and enhancement of IAI in networking. We first review recent developments and future perspectives of AI and then introduce the technology and components of IAI. We then explore the integration of IAI into next-generation networks, focusing on how implicit and explicit interactions can enhance network functionality, improve user experience, and promote efficient network management. Subsequently, we propose an IAI-enabled network management and optimization framework, which consists of environment, perception, action, and brain units. We also design a pluggable large language model (LLM) module and retrieval augmented generation (RAG) module to build the knowledge base and contextual memory for decision-making in the brain unit. We demonstrate through case studies that our IAI framework can effectively perform optimization problem design. Finally, we discuss potential research directions for IAI-based networks.",10.1109/MNET.2024.3401159,SemanticScholar,found
MLC-Agent: Cognitive Model based on Memory-Learning Collaboration in LLM Empowered Agent Simulation Environment,M Zhang; Y Xuan; Q Ma; Y Guo,2025,arXiv preprint arXiv:2507.20215,"long-term memory mechanisms. Therefore, introducing memory mechanisms into LLM-based  agent  in this section, memory types include both long-term memory and short-term",https://arxiv.org/abs/2507.20215,https://arxiv.org/pdf/2507.20215,0,,MLC-Agent: Cognitive Model based on Memory-Learning Collaboration in LLM Empowered Agent Simulation Environment,,,,skipped
"Mnemosyne: An Unsupervised, Human-Inspired Long-Term Memory Architecture for Edge-Based LLMs",A Jonelagadda; C Hahn; H Zheng,2025,arXiv preprint arXiv …,"Long-term memory is essential for natural, realistic dialogue. However, current  language  model (LLM) memory systems rely on either bruteforce context expansion or static retrieval",https://arxiv.org/abs/2510.08601,https://arxiv.org/pdf/2510.08601?,2,"/scholar?cites=10578860613031768289&as_sdt=5,33&sciodt=0,33&hl=en","Mnemosyne: An Unsupervised, Human-Inspired Long-Term Memory Architecture for Edge-Based LLMs",,,,skipped
CodeQA: Advanced programming question-answering using LLM agent and RAG,M Ahmed; M Dorrah; A Ashraf; Y Adel,2024,2024 6th Novel …,"a sophisticated LLM model within the RAG framework, further improves the precision,  effectiveness of retrieval, and sensitivity of the context of responses. The model based on LLM",https://ieeexplore.ieee.org/abstract/document/10753267/,,13,"/scholar?cites=8259992752613190239&as_sdt=5,33&sciodt=0,33&hl=en",CodeQA: Advanced programming question-answering using LLM agent and RAG,,,,skipped
LLM multi-agent systems: Challenges and open problems,S Han; Q Zhang; W Jin; Z Xu,2024,arXiv preprint arXiv:2402.03578,"• Episodic Memory: This type of memory encompasses a  of LLM agents beyond the confines  of single-agent paradigms.  collaborative dynamics among agents, multi-agent systems can",https://arxiv.org/abs/2402.03578,https://arxiv.org/pdf/2402.03578,262,"/scholar?cites=1062942653179028763&as_sdt=5,33&sciodt=0,33&hl=en",LLM multi-agent systems: Challenges and open problems,,,,skipped
Mantra: Enhancing automated method-level refactoring with contextual RAG and multi-agent LLM collaboration,Y Xu; F Lin; J Yang; N Tsantalis,2025,arXiv preprint arXiv:2503.14340,"In this paper, we propose MANTRA (Multi-AgeNT Code RefAactoring), an end-to-end LLM  agent-based solution for automated methodlevel refactoring. Given a method to refactor and a",https://arxiv.org/abs/2503.14340,https://arxiv.org/pdf/2503.14340,15,"/scholar?cites=10995442587929646462&as_sdt=5,33&sciodt=0,33&hl=en",Mantra: Enhancing automated method-level refactoring with contextual RAG and multi-agent LLM collaboration,"Maintaining and scaling software systems relies heavily on effective code refactoring, yet this process remains labor-intensive, requiring developers to carefully analyze existing codebases and prevent the introduction of new defects. Although recent advancements have leveraged Large Language Models (LLMs) to automate refactoring tasks, current solutions are constrained in scope and lack mechanisms to guarantee code compilability and successful test execution. In this work, we introduce MANTRA, a comprehensive LLM agent-based framework that automates method-level refactoring. MANTRA integrates Context-Aware Retrieval-Augmented Generation, coordinated Multi-Agent Collaboration, and Verbal Reinforcement Learning to emulate human decision-making during refactoring while preserving code correctness and readability. Our empirical study, conducted on 703 instances of""pure refactorings""(i.e., code changes exclusively involving structural improvements), drawn from 10 representative Java projects, covers the six most prevalent refactoring operations. Experimental results demonstrate that MANTRA substantially surpasses a baseline LLM model (RawGPT ), achieving an 82.8% success rate (582/703) in producing code that compiles and passes all tests, compared to just 8.7% (61/703) with RawGPT. Moreover, in comparison to IntelliJ's LLM-powered refactoring tool (EM-Assist), MANTRA exhibits a 50% improvement in generating Extract Method transformations. A usability study involving 37 professional developers further shows that refactorings performed by MANTRA are perceived to be as readable and reusable as human-written code, and in certain cases, even more favorable. These results highlight the practical advantages of MANTRA and emphasize the growing potential of LLM-based systems in advancing the automation of software refactoring tasks.",10.48550/arXiv.2503.14340,SemanticScholar,found
Memengine: A unified and modular library for developing advanced memory of llm-based agents,Z Zhang; Q Dai; X Chen; R Li; Z Li; Z Dong,2025,Companion Proceedings of …,"LLM-based agent with powerful memory capabilities. Besides, we provide various memory   observation when stored into memory, as an auxiliary criterion for the retrieval process.",https://dl.acm.org/doi/abs/10.1145/3701716.3715299,https://dl.acm.org/doi/pdf/10.1145/3701716.3715299,12,"/scholar?cites=18346746544935464426&as_sdt=5,33&sciodt=0,33&hl=en",Memengine: A unified and modular library for developing advanced memory of llm-based agents,,,,skipped
Muallm: A multimodal large language model agent for circuit design assistance with hybrid contextual retrieval-augmented generation,P Abbineni; S Aldowaish; C Liechty,2026,2026 31st Asia and …,"Furthermore, many LLM approaches lack robust multimodal reasoning and domainspecific   MuaLLM, a multimodal LLM agent integrated with a hybrid RAG framework capable of",https://ieeexplore.ieee.org/abstract/document/11420505/,https://arxiv.org/pdf/2508.08137?,4,"/scholar?cites=13539837019546214335&as_sdt=5,33&sciodt=0,33&hl=en",Muallm: A multimodal large language model agent for circuit design assistance with hybrid contextual retrieval-augmented generation,,,,skipped
Enhancing large language model with self-controlled memory framework,B Wang; X Liang; J Yang; H Huang; S Wu; P Wu,2023,arXiv preprint arXiv …,"how to utilize them from the memory stream. In this framework, the  LLM as observations  (inputs). Each segment is processed by the LLM using two types of memory: a long-term memory",https://arxiv.org/abs/2304.13343,https://arxiv.org/pdf/2304.13343,43,"/scholar?cites=7143413975611984407&as_sdt=5,33&sciodt=0,33&hl=en",Enhancing large language model with self-controlled memory framework,,,,skipped
Agentic retrieval-augmented generation: A survey on agentic rag,A Singh; A Ehtesham; S Kumar; TT Khoei,2025,arXiv preprint arXiv …,"Data Integration and LLM Synthesis: Once retrieval is complete, the data from all agents is  passed to a Large Language Model (LLM). The LLM synthesizes the retrieved information into",https://arxiv.org/abs/2501.09136,https://arxiv.org/pdf/2501.09136,300,"/scholar?cites=7259743239615266303&as_sdt=5,33&sciodt=0,33&hl=en",Agentic retrieval-augmented generation: A survey on agentic rag,,,,skipped
CLAG: Adaptive Memory Organization via Agent-Driven Clustering for Small Language Model Agents,T Roh; W Jang; J Jung; J Kang,2026,arXiv preprint arXiv:2603.15421,"language model agents heavily rely on external memory to support knowledge reuse and  complex reasoning tasks. Yet most memory  2025), we represent an agent’s long-term memory",https://arxiv.org/abs/2603.15421,https://arxiv.org/pdf/2603.15421,0,,CLAG: Adaptive Memory Organization via Agent-Driven Clustering for Small Language Model Agents,"Large language model agents heavily rely on external memory to support knowledge reuse and complex reasoning tasks. Yet most memory systems store experiences in a single global retrieval pool which can gradually dilute or corrupt stored knowledge. This problem is especially pronounced for small language models (SLMs), which are highly vulnerable to irrelevant context. We introduce CLAG, a CLustering-based AGentic memory framework where an SLM agent actively organizes memory by clustering. CLAG employs an SLM-driven router to assign incoming memories to semantically coherent clusters and autonomously generates cluster-specific profiles, including topic summaries and descriptive tags, to establish each cluster as a self-contained functional unit. By performing localized evolution within these structured neighborhoods, CLAG effectively reduces cross-topic interference and enhances internal memory density. During retrieval, the framework utilizes a two-stage process that first filters relevant clusters via their profiles, thereby excluding distractors and reducing the search space. Experiments on multiple QA datasets with three SLM backbones show that CLAG consistently improves answer quality and robustness over prior memory systems for agents, remaining lightweight and efficient.",,SemanticScholar,found
Use of Retrieval-Augmented Large Language Model Agent for Long-Form COVID-19 Fact-Checking,J Huang; Y Yang; M Ji; C Alba; S Zhang,2025,arXiv preprint arXiv …,"we evaluated the performance of the SAFE system configurations built on LLM agents and  RAG-enhanced models. This study makes four key contributions. First, we develop an agentic",https://arxiv.org/abs/2512.00007,https://arxiv.org/pdf/2512.00007,1,"/scholar?cites=17482014487202357845&as_sdt=5,33&sciodt=0,33&hl=en",Use of Retrieval-Augmented Large Language Model Agent for Long-Form COVID-19 Fact-Checking,"Background The COVID-19 pandemic has been accompanied by an “infodemic,” where the rapid spread of misinformation has exacerbated public health challenges. Traditional fact-checking methods, though effective, are time-consuming and resource-intensive, limiting their ability to combat misinformation at scale. Large language models (LLMs) such as GPT-4 offer a more scalable solution, but their susceptibility to generating hallucinations—plausible yet incorrect information—compromises their reliability. Objective This study aims to enhance the accuracy and reliability of COVID-19 fact-checking by integrating a retrieval-augmented generation (RAG) system with LLMs, specifically addressing the limitations of hallucination and context inaccuracy inherent in stand-alone LLMs. Methods We constructed a context dataset comprising approximately 130,000 peer-reviewed papers related to COVID-19 from PubMed and Scopus. This dataset was integrated with GPT-4 to develop multiple RAG-enhanced models: the naïve RAG, Lord of the Retrievers (LOTR)–RAG, corrective RAG (CRAG), and self-RAG (SRAG). The RAG systems were designed to retrieve relevant external information, which was then embedded and indexed in a vector store for similarity searches. One real-world dataset and one synthesized dataset, each containing 500 claims, were used to evaluate the performance of these models. Each model’s accuracy, F1-score, precision, and sensitivity were compared to assess their effectiveness in reducing hallucination and improving fact-checking accuracy. Results The baseline GPT-4 model achieved an accuracy of 0.856 on the real-world dataset. The naïve RAG model improved this to 0.946, while the LOTR-RAG model further increased accuracy to 0.951. The CRAG and SRAG models outperformed all others, achieving accuracies of 0.972 and 0.973, respectively. The baseline GPT-4 model reached an accuracy of 0.960 on the synthesized dataset. The naïve RAG model increased this to 0.972, and the LOTR-RAG, CRAG, and SRAG models achieved an accuracy of 0.978. These findings demonstrate that the RAG-enhanced models consistently maintained high accuracy levels, closely mirroring ground-truth labels and significantly reducing hallucinations. The CRAG and SRAG models also provided more detailed and contextually accurate explanations, further establishing the superiority of agentic RAG frameworks in delivering reliable and precise fact-checking outputs across diverse datasets. Conclusions The integration of RAG systems with LLMs substantially improves the accuracy and contextual relevance of automated fact-checking. By reducing hallucinations and enhancing transparency by citing retrieved sources, this method holds significant promise for rapid, reliable information verification to combat misinformation during public health crises.",10.2196/66098,Crossref,found
Rgmem: Renormalization group-based memory evolution for language agent user profile,A Tian; Y Lu; X Fan; C Wang; L Zhou; Y Zhang,2025,arXiv preprint arXiv …,"systems, primarily focus on fact-level storage and retrieval, lacking  long-term memory and  behavioral consistency for Language Agents in LLM era, we propose a self-evolving memory",https://arxiv.org/abs/2510.16392,https://arxiv.org/pdf/2510.16392?,3,"/scholar?cites=7749259026479571325&as_sdt=5,33&sciodt=0,33&hl=en",Rgmem: Renormalization group-based memory evolution for language agent user profile,,,,skipped
Generative retrieval-augmented ontologic graph and multiagent strategies for interpretive large language model-based materials design,MJ Buehler,2024,ACS Engineering Au,"We now show how a set of LLM agents, organized into a virtual team of AIs (Figure 1d),  can effectively solve complex problems via collaborative interactions. The individual",https://pubs.acs.org/doi/abs/10.1021/acsengineeringau.3c00058,https://pubs.acs.org/doi/full/10.1021/acsengineeringau.3c00058,88,"/scholar?cites=16553213486227670146&as_sdt=5,33&sciodt=0,33&hl=en",Generative retrieval-augmented ontologic graph and multiagent strategies for interpretive large language model-based materials design,,,,skipped
Memory robot design: A new perspective from human brain model and large Language model,JH Lo; HP Huang; YC Chen; JH Chen,2025,IEEE Access,"with short-term memory, long-term memory, and working memory is designed from the   implemented by using LLM. Two memory tests, a recalling test, and a working memory test,",https://ieeexplore.ieee.org/abstract/document/10872903/,https://ieeexplore.ieee.org/iel8/6287639/10820123/10872903.pdf,5,"/scholar?cites=765005518513182247&as_sdt=5,33&sciodt=0,33&hl=en",Memory robot design: A new perspective from human brain model and large Language model,,,,skipped
