title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
Automanual: Constructing instruction manuals by llm agents via interactive environmental learning,M Chen; Y Li; Y Yang; S Yu; B Lin,2024.0,Advances in Neural …,"Large Language Models (LLM) based agents have shown promise in autonomously   We introduce AutoManual, a framework enabling LLM agents to autonomously build their un",https://proceedings.neurips.cc/paper_files/paper/2024/hash/0142921fad7ef9192bd87229cdafa9d4-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/0142921fad7ef9192bd87229cdafa9d4-Paper-Conference.pdf,42,"/scholar?cites=908704235853502636&as_sdt=5,33&sciodt=0,33&hl=en",Automanual: Constructing instruction manuals by llm agents via interactive environmental learning,,,,skipped
Safeagentbench: A benchmark for safe task planning of embodied llm agents,S Yin; X Pang; Y Ding; M Chen; Y Bi; Y Xiong,2024.0,arXiv preprint arXiv …,that systematically evaluates how embodied LLM agents handle and mitigate the safety   safety-aware benchmark for embodied LLM agents to execute diverse tasks covering both,https://arxiv.org/abs/2412.13178,https://arxiv.org/pdf/2412.13178,33,"/scholar?cites=16677803961687832945&as_sdt=5,33&sciodt=0,33&hl=en",Safeagentbench: A benchmark for safe task planning of embodied llm agents,"With the integration of large language models (LLMs), embodied agents have strong capabilities to understand and plan complicated natural language instructions. However, a foreseeable issue is that those embodied agents can also flawlessly execute some hazardous tasks, potentially causing damages in the real world. Existing benchmarks predominantly overlook critical safety risks, focusing solely on planning performance, while a few evaluate LLMs' safety awareness only on non-interactive image-text data. To address this gap, we present SafeAgentBench -- the first comprehensive benchmark for safety-aware task planning of embodied LLM agents in interactive simulation environments, covering both explicit and implicit hazards. SafeAgentBench includes: (1) an executable, diverse, and high-quality dataset of 750 tasks, rigorously curated to cover 10 potential hazards and 3 task types; (2) SafeAgentEnv, a universal embodied environment with a low-level controller, supporting multi-agent execution with 17 high-level actions for 9 state-of-the-art baselines; and (3) reliable evaluation methods from both execution and semantic perspectives. Experimental results show that, although agents based on different design frameworks exhibit substantial differences in task success rates, their overall safety awareness remains weak. The most safety-conscious baseline achieves only a 10% rejection rate for detailed hazardous tasks. Moreover, simply replacing the LLM driving the agent does not lead to notable improvements in safety awareness. Dataset and codes are available in https://github.com/shengyin1224/SafeAgentBench and https://huggingface.co/datasets/safeagentbench/SafeAgentBench.",https://doi.org/10.48550/arxiv.2412.13178,OpenAlex,found
Practical considerations for agentic llm systems,C Sypherd; V Belle,2024.0,arXiv preprint arXiv:2412.04093,"first work that coalesces research relevant to LLM agents through the lens of common indus  To describe current approaches to planning in LLM agents, we categorize them into implicit",https://arxiv.org/abs/2412.04093,https://arxiv.org/pdf/2412.04093?,18,"/scholar?cites=7035552871939811514&as_sdt=5,33&sciodt=0,33&hl=en",Practical considerations for agentic llm systems,"As the strength of Large Language Models (LLMs) has grown over recent years, so too has interest in their use as the underlying models for autonomous agents. Although LLMs demonstrate emergent abilities and broad expertise across natural language domains, their inherent unpredictability makes the implementation of LLM agents challenging, resulting in a gap between related research and the real-world implementation of such systems. To bridge this gap, this paper frames actionable insights and considerations from the research community in the context of established application paradigms to enable the construction and facilitate the informed deployment of robust LLM agents. Namely, we position relevant research findings into four broad categories--Planning, Memory, Tools, and Control Flow--based on common practices in application-focused literature and highlight practical considerations to make when designing agentic LLMs for real-world applications, such as handling stochasticity and managing resources efficiently. While we do not conduct empirical evaluations, we do provide the necessary background for discussing critical aspects of agentic LLM designs, both in academia and industry.",https://doi.org/10.48550/arxiv.2412.04093,OpenAlex,found
Training llm agents to empower humans,E Ellis; V Myers; J Tuyls; S Levine; A Dragan,2025.0,arXiv preprint arXiv …,for training LLM agents to  LLM agents to work with humans based on the objective of  maximizing effective empowerment. Our method provides a proof-of-concept for training an LLM,https://arxiv.org/abs/2510.13709,https://arxiv.org/pdf/2510.13709,2,"/scholar?cites=15390089097369567023&as_sdt=5,33&sciodt=0,33&hl=en",Training llm agents to empower humans,"Assistive agents should not only take actions on behalf of a human, but also step out of the way and cede control when there are important decisions to be made. However, current methods for building assistive agents, whether via mimicking expert humans or via RL finetuning on an inferred reward, often encourage agents to complete tasks on their own rather than truly assisting the human attain their objectives. Additionally, these methods often require costly explicit human feedback to provide a training signal. We propose a new approach to tuning assistive language models based on maximizing the human's empowerment, their ability to effect desired changes in the environment. Our empowerment-maximizing method, Empower, only requires offline text data, providing a self-supervised method for fine-tuning language models to better assist humans. To study the efficacy of our approach, we conducted an 18-person user study comparing our empowerment assistant with a strong baseline. Participants preferred our assistant 78% of the time (p=0.015), with a 31% higher acceptance rate and 38% fewer suggestions. Additionally, we introduce a new environment for evaluating multi-turn code assistance using simulated humans. Using this environment, we show that agents trained with Empower increase the success rate of a simulated human programmer on challenging coding questions by an average of 192% over an SFT baseline. With this empowerment objective, we provide a framework for useful aligned AI agents at scale using only offline data without the need for any additional human feedback or verifiable rewards.",https://doi.org/10.48550/arxiv.2510.13709,OpenAlex,found
Beyond static responses: Multi-agent llm systems as a new paradigm for social science research,J Haase; S Pokutta,2025.0,arXiv preprint arXiv:2506.01839,These examples not only validate the proposed framework but also reveal the accelerating  relevance of LLM agents for the design and interpretation of computational social science.,https://arxiv.org/abs/2506.01839,https://arxiv.org/pdf/2506.01839,18,"/scholar?cites=16969508259856283395&as_sdt=5,33&sciodt=0,33&hl=en",Beyond static responses: Multi-agent llm systems as a new paradigm for social science research,"As large language models (LLMs) transition from static tools to fully agentic systems, their potential for transforming social science research has become increasingly evident. This paper introduces a structured framework for understanding the diverse applications of LLM-based agents, ranging from simple data processors to complex, multi-agent systems capable of simulating emergent social dynamics. By mapping this developmental continuum across six levels, the paper clarifies the technical and methodological boundaries between different agentic architectures, providing a comprehensive overview of current capabilities and future potential. It highlights how lower-tier systems streamline conventional tasks like text classification and data annotation, while higher-tier systems enable novel forms of inquiry, including the study of group dynamics, norm formation, and large-scale social processes. However, these advancements also introduce significant challenges, including issues of reproducibility, ethical oversight, and the risk of emergent biases. The paper critically examines these concerns, emphasizing the need for robust validation protocols, interdisciplinary collaboration, and standardized evaluation metrics. It argues that while LLM-based agents hold transformative potential for the social sciences, realizing this promise will require careful, context-sensitive deployment and ongoing methodological refinement. The paper concludes with a call for future research that balances technical innovation with ethical responsibility, encouraging the development of agentic systems that not only replicate but also extend the frontiers of social science, offering new insights into the complexities of human behavior.",https://doi.org/10.48550/arxiv.2506.01839,OpenAlex,found
LLM Agent Meets Agentic AI: Can LLM Agents Simulate Customers to Evaluate Agentic-AI-based Shopping Assistants?,L Sun; S Fu; B Yao; Y Lu; W Li; H Gu; J Gesi,2025.0,arXiv preprint arXiv …,"Researchers have proposed LLM Agents to simulate participants as digital twins, but it  remains  This study is the first to quantify how closely LLM agents can mirror human multi-turn",https://arxiv.org/abs/2509.21501,https://arxiv.org/pdf/2509.21501?,9,"/scholar?cites=16626501222671983156&as_sdt=5,33&sciodt=0,33&hl=en",LLM Agent Meets Agentic AI: Can LLM Agents Simulate Customers to Evaluate Agentic-AI-based Shopping Assistants?,"Agentic AI is emerging, capable of executing tasks through natural language, such as Copilot for coding or Amazon Rufus for shopping. Evaluating these systems is challenging, as their rapid evolution outpaces traditional human evaluation. Researchers have proposed LLM Agents to simulate participants as digital twins, but it remains unclear to what extent a digital twin can represent a specific customer in multi-turn interaction with an agentic AI system. In this paper, we recruited 40 human participants to shop with Amazon Rufus, collected their personas, interaction traces, and UX feedback, and then created digital twins to repeat the task. Pairwise comparison of human and digital-twin traces shows that while agents often explored more diverse choices, their action patterns aligned with humans and yielded similar design feedback. This study is the first to quantify how closely LLM agents can mirror human multi-turn interaction with an agentic AI system, highlighting their potential for scalable evaluation.",https://doi.org/10.48550/arxiv.2509.21501,OpenAlex,found
Rcagent: Cloud root cause analysis by autonomous agents with tool-augmented large language models,Z Wang; Z Liu; Y Zhang; A Zhong; J Wang,2024.0,Proceedings of the 33rd …,"of LLM autonomous agents.  autonomous agents have been implemented and tested on a  variety of toy tasks [26, 63], our RCAgent is the first work to introduce autonomous LLM agents",https://dl.acm.org/doi/abs/10.1145/3627673.3680016,https://dl.acm.org/doi/pdf/10.1145/3627673.3680016,125,"/scholar?cites=16704008126599467012&as_sdt=5,33&sciodt=0,33&hl=en",Rcagent: Cloud root cause analysis by autonomous agents with tool-augmented large language models,"Large language model (LLM) applications in cloud root cause analysis (RCA) have been actively explored recently. However, current methods are still reliant on manual workflow settings and do not unleash LLMs' decision-making and environment interaction capabilities. We present RCAgent, a tool-augmented LLM autonomous agent framework for practical and privacy-aware industrial RCA usage. Running on an internally deployed model rather than GPT families, RCAgent is capable of free-form data collection and comprehensive analysis with tools. Our framework combines a variety of enhancements, including a unique Self-Consistency for action trajectories, and a suite of methods for context management, stabilization, and importing domain knowledge. Our experiments show RCAgent's evident and consistent superiority over ReAct across all aspects of RCA--predicting root causes, solutions, evidence, and responsibilities--and tasks covered or uncovered by current rules, as validated by both automated metrics and human evaluations. Furthermore, RCAgent has already been integrated into the diagnosis and issue discovery workflow of the Real-time Compute Platform for Apache Flink of Alibaba Cloud.",https://doi.org/10.1145/3627673.3680016,OpenAlex,found
La-rcs: Llm-agent-based robot control system,TH Park; YJ Choi; SH Shin; K Lee,2025.0,arXiv preprint arXiv:2505.18214,"Language Models (LLM) and related technologies has led to the emergence of LLM-based   range of environments[21] [22] LLM agents possess the ability to make intelligent decisions,",https://arxiv.org/abs/2505.18214,https://arxiv.org/pdf/2505.18214?,6,"/scholar?cites=9553672939817483186&as_sdt=5,33&sciodt=0,33&hl=en",La-rcs: Llm-agent-based robot control system,"The large language model (LLM)-agent-based robot control system (LA-RCS) is a sophisticated robot control system designed to autonomously plan, work, and analyze the external environment on the basis of user requirements by utilizing LLM agents.Utilizing a dual-agent framework, LA-RCS generates plans on the basis of user requests, observes the external environment, executes the plans, and modifies the plans as needed to adapt to changes in external conditions.Additionally, LA-RCS interprets natural language commands by the user and converts them into commands compatible with the robot interface so that the robot can execute tasks and meet user requests properly.During this process, the system autonomously evaluates observation results, provides feedback on the tasks, and executes commands on the basis of real-time environmental monitoring, significantly reducing the need for user intervention in fulfilling requests.We categorized the scenarios that LA-RCS is designed to handle into four distinct types and subsequently conducted a quantitative evaluation of its performance across each scenario.The results showed an average success rate of 90%, demonstrating the system's capability to fulfill user requests satisfactorily.For more extensive results, readers can visit our project website: https://la-rcs.github.io.",https://doi.org/10.18494/sam5643,OpenAlex,found
AgentSpec: Customizable runtime enforcement for safe and reliable LLM agents.(2026),H Wang; CM Poskitt; J Sun,2026.0,Proceedings of the IEEE/ACM …,"specifying and enforcing runtime constraints on LLM agents. With AgentSpec, users define   a practical and scalable solution for enforcing LLM agent safety across diverse applications.",https://ink.library.smu.edu.sg/cgi/viewcontent.cgi?params=/context/sis_research/article/11279/&path_info=2503.18666v3.pdf,https://ink.library.smu.edu.sg/cgi/viewcontent.cgi?params=/context/sis_research/article/11279/&path_info=2503.18666v3.pdf,6,"/scholar?cites=14960239561733078426&as_sdt=5,33&sciodt=0,33&hl=en",AgentSpec: Customizable runtime enforcement for safe and reliable LLM agents.(2026),,,,skipped
Agentauditor: Human-level safety and security evaluation for llm agents,H Luo; S Dai; C Ni; X Li; G Zhang; K Wang; T Liu,2025.0,arXiv preprint arXiv …,"is essential for building trustworthy LLM agents, yet current  evaluate the safety or security  of LLM agents, such as ToolEmu [ to test LLM standalone risk management abilities. Similar to",https://arxiv.org/abs/2506.00641,https://arxiv.org/pdf/2506.00641,22,"/scholar?cites=523652018719672976&as_sdt=5,33&sciodt=0,33&hl=en",Agentauditor: Human-level safety and security evaluation for llm agents,"Despite the rapid advancement of LLM-based agents, the reliable evaluation of their safety and security remains a significant challenge. Existing rule-based or LLM-based evaluators often miss dangers in agents' step-by-step actions, overlook subtle meanings, fail to see how small issues compound, and get confused by unclear safety or security rules. To overcome this evaluation crisis, we introduce AgentAuditor, a universal, training-free, memory-augmented reasoning framework that empowers LLM evaluators to emulate human expert evaluators. AgentAuditor constructs an experiential memory by having an LLM adaptively extract structured semantic features (e.g., scenario, risk, behavior) and generate associated chain-of-thought reasoning traces for past interactions. A multi-stage, context-aware retrieval-augmented generation process then dynamically retrieves the most relevant reasoning experiences to guide the LLM evaluator's assessment of new cases. Moreover, we developed ASSEBench, the first benchmark designed to check how well LLM-based evaluators can spot both safety risks and security threats. ASSEBench comprises 2293 meticulously annotated interaction records, covering 15 risk types across 29 application scenarios. A key feature of ASSEBench is its nuanced approach to ambiguous risk situations, employing ""Strict"" and ""Lenient"" judgment standards. Experiments demonstrate that AgentAuditor not only consistently improves the evaluation performance of LLMs across all benchmarks but also sets a new state-of-the-art in LLM-as-a-judge for agent safety and security, achieving human-level accuracy. Our work is openly accessible at https://github.com/Astarojth/AgentAuditor.",https://doi.org/10.48550/arxiv.2506.00641,OpenAlex,found
A-mem: Agentic memory for llm agents,W Xu; Z Liang; K Mei; H Gao; J Tan; Y Zhang,2025.0,arXiv preprint arXiv …,While large language model (LLM) agents can effectively use external tools for complex real  a novel agentic memory system for LLM agents that can dynamically organize memories in,https://arxiv.org/abs/2502.12110,https://arxiv.org/pdf/2502.12110,382,"/scholar?cites=10939924862500772281&as_sdt=5,33&sciodt=0,33&hl=en",A-mem: Agentic memory for llm agents,"While large language model (LLM) agents can effectively use external tools for complex real-world tasks, they require memory systems to leverage historical experiences. Current memory systems enable basic storage and retrieval but lack sophisticated memory organization, despite recent attempts to incorporate graph databases. Moreover, these systems' fixed operations and structures limit their adaptability across diverse tasks. To address this limitation, this paper proposes a novel agentic memory system for LLM agents that can dynamically organize memories in an agentic way. Following the basic principles of the Zettelkasten method, we designed our memory system to create interconnected knowledge networks through dynamic indexing and linking. When a new memory is added, we generate a comprehensive note containing multiple structured attributes, including contextual descriptions, keywords, and tags. The system then analyzes historical memories to identify relevant connections, establishing links where meaningful similarities exist. Additionally, this process enables memory evolution - as new memories are integrated, they can trigger updates to the contextual representations and attributes of existing historical memories, allowing the memory network to continuously refine its understanding. Our approach combines the structured organization principles of Zettelkasten with the flexibility of agent-driven decision making, allowing for more adaptive and context-aware memory management. Empirical experiments on six foundation models show superior improvement against existing SOTA baselines. The source code for evaluating performance is available at https://github.com/WujiangXu/A-mem, while the source code of the agentic memory system is available at https://github.com/WujiangXu/A-mem-sys.",https://doi.org/10.48550/arxiv.2502.12110,OpenAlex,found
Comal: Collaborative multi-agent large language models for mixed-autonomy traffic,H Yao; L Da; V Nandam; J Turnau; Z Liu; L Pang,2025.0,Proceedings of the 2025 …,"We introduce CoMAL, a framework designed for LLM agents integrated into connected  autonomous vehicles (CAVs) to collaborate and enhance the overall velocity and driving",https://epubs.siam.org/doi/abs/10.1137/1.9781611978520.43,https://arxiv.org/pdf/2410.14368,11,"/scholar?cites=6485955296697383753&as_sdt=5,33&sciodt=0,33&hl=en",Comal: Collaborative multi-agent large language models for mixed-autonomy traffic,"The integration of autonomous vehicles into urban traffic has great potential to improve efficiency by reducing congestion and optimizing traffic flow systematically. In this paper, we introduce CoMAL (Collaborative Multi-Agent LLMs), a framework designed to address the mixed-autonomy traffic problem by collaboration among autonomous vehicles to optimize traffic flow. CoMAL is built upon large language models and operates in an interactive traffic simulation environment. Specifically, It utilizes a Perception Module to observe surrounding agents and a Memory Module to store strategies for each agent. The overall workflow includes a Collaboration Module that encourages autonomous vehicles to discuss the effective strategy and allocate roles, a reasoning engine to determine optimal behaviors based on assigned roles, and an Execution Module that controls vehicle actions using a hybrid approach combining rule-based models. Experimental results demonstrate that CoMAL achieves superior performance on the Flow benchmark. Additionally, we evaluate the impact of different language models and compare our framework with reinforcement learning approaches. It highlights the strong cooperative capability of LLM agents and presents a promising solution to the mixed-autonomy traffic challenge. The code is available at https://github.com/Hyan-Yao/CoMAL",https://doi.org/10.1137/1.9781611978520.43,OpenAlex,found
Unveiling the collective behaviors of large language model-based autonomous agents in an online community: A social network analysis perspective,H Chen; Z Wang; M Ren,2025.0,Data and Information Management,"As Large language models (LLMs) continue to advance, the autonomous agents built upon  them—LLM-based Autonomous Agents (LLMAAs) —are becoming more capable and widely",https://www.sciencedirect.com/science/article/pii/S2543925125000154,https://www.sciencedirect.com/science/article/pii/S2543925125000154,6,"/scholar?cites=14169573525673433762&as_sdt=5,33&sciodt=0,33&hl=en",Unveiling the collective behaviors of large language model-based autonomous agents in an online community: A social network analysis perspective,"As Large language models (LLMs) continue to advance, the autonomous agents built upon them—LLM-based Autonomous Agents (LLMAAs) —are becoming more capable and widely used. While existing research has primarily focused on the capabilities of individual AI agents or their collaboration with humans, less is known about the emergent behaviors that arise when LLMAAs interact with each other at scale. This study addresses this gap by examining the collective behavior of LLMAAs in Chirper, a social simulation platform exclusively inhabited by AI agents. Drawing on theories from social network analysis and machine behavior, we investigate whether LLMAAs exhibit social dynamics commonly found in human communities, such as clustering, influential hubs, and homophily. Our findings reveal that LLMAAs form structured interaction networks that share key properties with human social systems, including power-law degree distributions and interaction homophily, though without exhibiting typical small-world characteristics. These insights represent an early step toward understanding the collective behavior of autonomous AI agents. They contribute to the emerging field of AI sociality and help inform the design of future multi-agent systems for engineering and social science applications. • LLMAAs form unique network structures divergent from small-world networks. • The social interactions of LLMAAs tend to be centralized. • Homophily is a significant driving factor of the social network formation.",https://doi.org/10.1016/j.dim.2025.100107,OpenAlex,found
Expel: Llm agents are experiential learners,A Zhao; D Huang; Q Xu; M Lin; YJ Liu,2024.0,Proceedings of the AAAI …,"Planning for LLM Agents: Application of LLM agents in fields like robotics, natural sciences,  game-playing, and workflows has surged, with emphasis on their world knowledge in",https://ojs.aaai.org/index.php/AAAI/article/view/29936,https://ojs.aaai.org/index.php/AAAI/article/download/29936/31635,504,"/scholar?cites=12512845671597707920&as_sdt=5,33&sciodt=0,33&hl=en",Expel: Llm agents are experiential learners,"The recent surge in research interest in applying large language models (LLMs) to decision-making tasks has flourished by leveraging the extensive world knowledge embedded in LLMs. While there is a growing demand to tailor LLMs for custom decision-making tasks, finetuning them for specific tasks is resource-intensive and may diminish the model's generalization capabilities. Moreover, state-of-the-art language models like GPT-4 and Claude are primarily accessible through API calls, with their parametric weights remaining proprietary and unavailable to the public. This scenario emphasizes the growing need for new methodologies that allow learning from agent experiences without requiring parametric updates. To address these problems, we introduce the Experiential Learning (ExpeL) agent. Our agent autonomously gathers experiences and extracts knowledge using natural language from a collection of training tasks. At inference, the agent recalls its extracted insights and past experiences to make informed decisions. Our empirical results highlight the robust learning efficacy of the ExpeL agent, indicating a consistent enhancement in its performance as it accumulates experiences. We further explore the emerging capabilities and transfer learning potential of the ExpeL agent through qualitative observations and additional experiments.",https://doi.org/10.1609/aaai.v38i17.29936,OpenAlex,found
Position: Scaling llm agents requires asymptotic analysis with llm primitives,E Meyerson; X Qiu,2025.0,arXiv preprint arXiv:2502.04358,workings of a particular LLM from the inherent efficiency  LLM primitives should be used  to reason about and develop more powerful decompositions of large problems into LLM agents,https://arxiv.org/abs/2502.04358,https://arxiv.org/pdf/2502.04358,6,"/scholar?cites=878230950434084018&as_sdt=5,33&sciodt=0,33&hl=en",Position: Scaling llm agents requires asymptotic analysis with llm primitives,"Decomposing hard problems into subproblems often makes them easier and more efficient to solve. With large language models (LLMs) crossing critical reliability thresholds for a growing slate of capabilities, there is an increasing effort to decompose systems into sets of LLM-based agents, each of whom can be delegated sub-tasks. However, this decomposition (even when automated) is often intuitive, e.g., based on how a human might assign roles to members of a human team. How close are these role decompositions to optimal? This position paper argues that asymptotic analysis with LLM primitives is needed to reason about the efficiency of such decomposed systems, and that insights from such analysis will unlock opportunities for scaling them. By treating the LLM forward pass as the atomic unit of computational cost, one can separate out the (often opaque) inner workings of a particular LLM from the inherent efficiency of how a set of LLMs are orchestrated to solve hard problems. In other words, if we want to scale the deployment of LLMs to the limit, instead of anthropomorphizing LLMs, asymptotic analysis with LLM primitives should be used to reason about and develop more powerful decompositions of large problems into LLM agents.",https://doi.org/10.48550/arxiv.2502.04358,OpenAlex,found
"Reason for future, act for now: A principled framework for autonomous llm agents with provable sample efficiency",Z Liu; H Hu; S Zhang; H Guo; S Ke; B Liu,2023.0,arXiv preprint arXiv …,"In particular, we focus on the sample efficiency of autonomous LLM agents in interactive   However, to tailor existing RL techniques for autonomous LLM agents, we lack a rigorous",https://arxiv.org/abs/2309.17382,https://arxiv.org/pdf/2309.17382,73,"/scholar?cites=11297971072060982319&as_sdt=5,33&sciodt=0,33&hl=en","Reason for future, act for now: A principled framework for autonomous llm agents with provable sample efficiency","Large language models (LLMs) demonstrate impressive reasoning abilities, but translating reasoning into actions in the real world remains challenging. In particular, it remains unclear how to complete a given task provably within a minimum number of interactions with the external environment, e.g., through an internal mechanism of reasoning. To this end, we propose a principled framework with provable regret guarantees to orchestrate reasoning and acting, which we call ""reason for future, act for now"" (\texttt{RAFA}). Specifically, we design a prompt template for reasoning that learns from the memory buffer and plans a future trajectory over a long horizon (""reason for future""). At each step, the LLM agent takes the initial action of the planned trajectory (""act for now""), stores the collected feedback in the memory buffer, and reinvokes the reasoning routine to replan the future trajectory from the new state. The key idea is to cast reasoning in LLMs as learning and planning in Bayesian adaptive Markov decision processes (MDPs). Correspondingly, we prompt LLMs to form an updated posterior of the unknown environment from the memory buffer (learning) and generate an optimal trajectory for multiple future steps that maximizes a value function (planning). The learning and planning subroutines are performed in an ""in-context"" manner to emulate the actor-critic update for MDPs. Our theoretical analysis proves that the novel combination of long-term reasoning and short-term acting achieves a $\sqrt{T}$ regret. Here, $T$ denotes the number of online interactions. In particular, the regret bound highlights an intriguing interplay between the prior knowledge obtained through pretraining and the uncertainty reduction achieved by reasoning and acting. Our empirical validation shows that it outperforms various existing frameworks and achieves nearly perfect scores on a few benchmarks.",https://doi.org/10.48550/arxiv.2309.17382,OpenAlex,found
Large language model enhanced autonomous agents for proactive fault-tolerant edge networks,H Fang; D Zhang; C Tan; P Yu,2024.0,IEEE INFOCOM 2024 …,"tools, we propose an LLM-based edge network fault-tolerant paradigm (LLM-ENFT), which   that LLM-ENFT exhibits strong resilience in the face of network congestion and link failure.",https://ieeexplore.ieee.org/abstract/document/10620727/,,14,"/scholar?cites=10543542956089819843&as_sdt=5,33&sciodt=0,33&hl=en",Large language model enhanced autonomous agents for proactive fault-tolerant edge networks,"Addressing network fault tolerance tasks with various scenarios and domains is a crucial step towards achieving autonomous networks. Despite the abundance of artificial intelligence models designed for specific network scenarios and fault tasks, they may encounter challenges in delivering optimal performance across all environments. Considering the exhibited exceptional abilities of large language models (LLMs) in content generation and task planning, we advocate that LLMs can act as automated schedulers to manage existing fault tolerance models. Through the current network scenarios and task prompts, appropriate models are invoked to orchestrate optimization strategies. By leveraging pre-optimized knowledge and tools, we propose an LLM-based edge network fault-tolerant paradigm (LLM-ENFT), which autonomously manages the full cycle of perceiving, diagnosing, and recovering network faults. Experiments conducted on the edge network testbed based on Mininet and Ryu show that LLM-ENFT exhibits strong resilience in the face of network congestion and link failure.",https://doi.org/10.1109/infocomwkshps61880.2024.10620727,OpenAlex,found
Lifelongagentbench: Evaluating llm agents as lifelong learners,J Zheng; X Cai; Q Li; D Zhang; ZZ Li; Y Zhang,2025.0,arXiv preprint arXiv …,"learning capabilities of LLM-based agents across diverse, realistic interactive environments.  (2) We provide the first systematic analysis of lifelong learning in LLM agents, revealing key",https://arxiv.org/abs/2505.11942,https://arxiv.org/pdf/2505.11942,18,"/scholar?cites=16153771417597740637&as_sdt=5,33&sciodt=0,33&hl=en",Lifelongagentbench: Evaluating llm agents as lifelong learners,"Lifelong learning is essential for intelligent agents operating in dynamic environments. Current large language model (LLM)-based agents, however, remain stateless and unable to accumulate or transfer knowledge over time. Existing benchmarks treat agents as static systems and fail to evaluate lifelong learning capabilities. We present LifelongAgentBench, the first unified benchmark designed to systematically assess the lifelong learning ability of LLM agents. It provides skill-grounded, interdependent tasks across three interactive environments, Database, Operating System, and Knowledge Graph, with automatic label verification, reproducibility, and modular extensibility. Extensive experiments reveal that conventional experience replay has limited effectiveness for LLM agents due to irrelevant information and context length constraints. We further introduce a group self-consistency mechanism that significantly improves lifelong learning performance. We hope LifelongAgentBench will advance the development of adaptive, memory-capable LLM agents.",https://doi.org/10.48550/arxiv.2505.11942,OpenAlex,found
"Llm-based multi-agent systems for software engineering: Literature review, vision, and the road ahead",J He; C Treude; D Lo,2025.0,ACM Transactions on Software Engineering and …,"in integrating LLMs at the core of autonomous agents [90 148] (for short, we refer to them as  LLM-based agents in this  LLM agents work together to achieve common development goals.",https://dl.acm.org/doi/abs/10.1145/3712003,https://dl.acm.org/doi/pdf/10.1145/3712003,319,"/scholar?cites=11843425368098675410&as_sdt=5,33&sciodt=0,33&hl=en","Llm-based multi-agent systems for software engineering: Literature review, vision, and the road ahead","Integrating Large Language Models (LLMs) into autonomous agents marks a significant shift in the research landscape by offering cognitive abilities that are competitive with human planning and reasoning. This article explores the transformative potential of integrating Large Language Models into Multi-Agent (LMA) systems for addressing complex challenges in software engineering (SE). By leveraging the collaborative and specialized abilities of multiple agents, LMA systems enable autonomous problem-solving, improve robustness, and provide scalable solutions for managing the complexity of real-world software projects. In this article, we conduct a systematic review of recent primary studies to map the current landscape of LMA applications across various stages of the software development lifecycle (SDLC). To illustrate current capabilities and limitations, we perform two case studies to demonstrate the effectiveness of state-of-the-art LMA frameworks. Additionally, we identify critical research gaps and propose a comprehensive research agenda focused on enhancing individual agent capabilities and optimizing agent synergy. Our work outlines a forward-looking vision for developing fully autonomous, scalable, and trustworthy LMA systems, laying the foundation for the evolution of Software Engineering 2.0.",https://doi.org/10.1145/3712003,OpenAlex,found
Agenta/b: Automated and scalable web a/btesting with interactive llm agents,D Wang; TY Hsu; Y Lu; H Gu; L Cui; Y Xie,2025.0,arXiv preprint arXiv …,"testing on live websites with LLM agents to simulate realistic and diverse user interactions.   However, our system takes advantage of LLM agents for low-cost, rapid feedback loop, and",https://arxiv.org/abs/2504.09723,https://arxiv.org/pdf/2504.09723,11,"/scholar?cites=15517168013845463771&as_sdt=5,33&sciodt=0,33&hl=en",Agenta/b: Automated and scalable web a/btesting with interactive llm agents,"A/B testing experiment is a widely adopted method for evaluating UI/UX design decisions in modern web applications. Yet, traditional A/B testing remains constrained by its dependence on the large-scale and live traffic of human participants, and the long time of waiting for the testing result. Through formative interviews with six experienced industry practitioners, we identified critical bottlenecks in current A/B testing workflows. In response, we present AgentA/B, a novel system that leverages Large Language Model-based autonomous agents (LLM Agents) to automatically simulate user interaction behaviors with real webpages. AgentA/B enables scalable deployment of LLM agents with diverse personas, each capable of navigating the dynamic webpage and interactively executing multi-step interactions like search, clicking, filtering, and purchasing. In a demonstrative controlled experiment, we employ AgentA/B to simulate a between-subject A/B testing with 1,000 LLM agents Amazon.com, and compare agent behaviors with real human shopping behaviors at a scale. Our findings suggest AgentA/B can emulate human-like behavior patterns.",https://doi.org/10.48550/arxiv.2504.09723,OpenAlex,found
