title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
AgentBuilder: Automating agent creation via large language model-driven systems,W Tang; HW Zhang; J Huang; S Wang; F Yu; H Yang,2025.0,Neurocomputing,"agents due to their generalized capabilities. Current approaches either rely on LLM-based  agents  ; or allow agents to explore and learn in isolated environments, resulting in specialist",https://www.sciencedirect.com/science/article/pii/S0925231225011488,,35,"/scholar?cites=512244604687623982&as_sdt=5,33&sciodt=0,33&hl=en",AgentBuilder: Automating agent creation via large language model-driven systems,,,,skipped
Towards Engineering Multi-Agent LLMs: A Protocol-Driven Approach,Z Mao; J Keung; F Zhang; S Liu; Y Wang,2025.0,arXiv preprint arXiv …,"Translating this into the multi-agent LLM systems context, each agent is modeled through  an explicit behavioral contract, a verifiable schema that specifies the required input artifacts",https://arxiv.org/abs/2510.12120,https://arxiv.org/pdf/2510.12120,2,"/scholar?cites=16830850006492183732&as_sdt=5,33&sciodt=0,33&hl=en",Towards Engineering Multi-Agent LLMs: A Protocol-Driven Approach,,,,skipped
"If llm is the wizard, then code is the wand: A survey on how code empowers large language models to serve as intelligent agents",K Yang; J Liu; J Wu; C Yang; YR Fung; S Li,2024.0,arXiv preprint arXiv …,", assigning more than three roles to separate LLM agents. Other similar methods (Liu et al.  2023) all employ multiple code-LLM agents or different phases of the same agent for code",https://arxiv.org/abs/2401.00812,https://arxiv.org/pdf/2401.00812,124,"/scholar?cites=9078516900429750083&as_sdt=5,33&sciodt=0,33&hl=en","If llm is the wizard, then code is the wand: A survey on how code empowers large language models to serve as intelligent agents",,,,skipped
Agentboard: An analytical evaluation board of multi-turn llm agents,C Ma; J Zhang; Z Zhu; C Yang,2024.0,Advances in neural …,These enhancements contribute to the effective interaction of the LLM agent with the  environment. We also measure the distance of the current state to the final goal as the progress rate,https://proceedings.neurips.cc/paper_files/paper/2024/hash/877b40688e330a0e2a3fc24084208dfa-Abstract-Datasets_and_Benchmarks_Track.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/877b40688e330a0e2a3fc24084208dfa-Paper-Datasets_and_Benchmarks_Track.pdf,110,"/scholar?cites=2185560437422050791&as_sdt=5,33&sciodt=0,33&hl=en",Agentboard: An analytical evaluation board of multi-turn llm agents,,,,skipped
Self-organized agents: A llm multi-agent framework toward ultra large-scale code generation and optimization,Y Ishibashi; Y Nishimura,2024.0,arXiv preprint arXiv:2404.02183,"with LLM agents, we propose SoA, a novel multi-agent framework  While we intentionally  adopted simple agents for SoA in this work,  Furthermore, the communication and collaboration",https://arxiv.org/abs/2404.02183,https://arxiv.org/pdf/2404.02183?,98,"/scholar?cites=12796861780616256826&as_sdt=5,33&sciodt=0,33&hl=en",Self-organized agents: A llm multi-agent framework toward ultra large-scale code generation and optimization,"Recent advancements in automatic code generation using large language model (LLM) agent have brought us closer to the future of automated software development. However, existing single-agent approaches face limitations in generating and improving large-scale, complex codebases due to constraints in context length. To tackle this challenge, we propose Self-Organized multi-Agent framework (SoA), a novel multi-agent framework that enables the scalable and efficient generation and optimization of large-scale code. In SoA, self-organized agents operate independently to generate and modify code components while seamlessly collaborating to construct the overall codebase. A key feature of our framework is the automatic multiplication of agents based on problem complexity, allowing for dynamic scalability. This enables the overall code volume to be increased indefinitely according to the number of agents, while the amount of code managed by each agent remains constant. We evaluate SoA on the HumanEval benchmark and demonstrate that, compared to a single-agent system, each agent in SoA handles significantly less code, yet the overall generated code is substantially greater. Moreover, SoA surpasses the powerful single-agent baseline by 5% in terms of Pass@1 accuracy.",10.48550/arXiv.2404.02183,SemanticScholar,found
Improving multi-agent debate with sparse communication topology,Y Li; Y Du; J Zhang; L Hou; P Grabowski,2024.0,Findings of the …,"Similar to a human discussion process, MAD employs multiple LLM agents to engage in  discussions with one another, combining their reasoning and critical thinking abilities to",https://aclanthology.org/2024.findings-emnlp.427/,https://aclanthology.org/2024.findings-emnlp.427.pdf,92,"/scholar?cites=16636231779362780144&as_sdt=5,33&sciodt=0,33&hl=en",Improving multi-agent debate with sparse communication topology,"Multi-agent debate has proven effective in improving large language models quality for reasoning and factuality tasks. While various role-playing strategies in multi-agent debates have been explored, in terms of the communication among agents, existing approaches adopt a brute force algorithm -- each agent can communicate with all other agents. In this paper, we systematically investigate the effect of communication connectivity in multi-agent systems. Our experiments on GPT and Mistral models reveal that multi-agent debates leveraging sparse communication topology can achieve comparable or superior performance while significantly reducing computational costs. Furthermore, we extend the multi-agent debate framework to multimodal reasoning and alignment labeling tasks, showcasing its broad applicability and effectiveness. Our findings underscore the importance of communication connectivity on enhancing the efficiency and effectiveness of the""society of minds""approach.",10.48550/arXiv.2406.11776,SemanticScholar,found
Levels of AI agents: From rules to large language models,Y Huang,2024.0,arXiv preprint arXiv:2405.06643,"These LLM agents are not only proficient in comprehending  communication structures in  LLM-Multi-Agents systems. Layered communication is formulated hierarchically, with agents at",https://arxiv.org/abs/2405.06643,https://arxiv.org/pdf/2405.06643?,31,"/scholar?cites=1285854928413879091&as_sdt=5,33&sciodt=0,33&hl=en",Levels of AI agents: From rules to large language models,"AI agents are defined as artificial entities to perceive the environment, make decisions and take actions. Inspired by the 6 levels of autonomous driving by Society of Automotive Engineers, the AI agents are also categorized based on utilities and strongness, as the following levels: L0, no AI, with tools taking into account perception plus actions; L1, using rule-based AI; L2, making rule-based AI replaced by IL/RL-based AI, with additional reasoning&decision making; L3, applying LLM-based AI instead of IL/RL-based AI, additionally setting up memory&reflection; L4, based on L3, facilitating autonomous learning&generalization; L5, based on L4, appending personality of emotion and character and collaborative behavior with multi-agents.",10.48550/arXiv.2405.06643,SemanticScholar,found
Understanding Online Polarization Through Human-Agent Interaction in a Synthetic LLM-Based Social Network,T Donkers; J Ziegler,2025.0,Proceedings of the International AAAI Conference …,"LLM-based agents and human participants within a synthetic social network platform. By  focusing on message posting, interaction mod We then collect detailed pre- and post-interaction",https://ojs.aaai.org/index.php/ICWSM/article/view/35826,https://ojs.aaai.org/index.php/ICWSM/article/download/35826/37980,8,"/scholar?cites=3771771670803752326&as_sdt=5,33&sciodt=0,33&hl=en",Understanding Online Polarization Through Human-Agent Interaction in a Synthetic LLM-Based Social Network,"The rise of social media has fundamentally transformed how people engage in public discourse and form opinions. While these platforms offer unprecedented opportunities for democratic engagement, they have been implicated in increasing social polarization and the formation of ideological echo chambers. Previous research has primarily relied on observational studies of social media data or theoretical modeling approaches, leaving a significant gap in our understanding of how individuals respond to and are influenced by polarized online environments. Here we present a novel experimental framework for investigating polarization dynamics that allows human users to interact with LLM-based artificial agents in a controlled social network simulation. Through a user study with 122 participants, we demonstrate that this approach can successfully reproduce key characteristics of polarized online discourse while enabling precise manipulation of environmental factors. Our results provide empirical validation of theoretical predictions about online polarization, showing that polarized environments significantly increase perceived emotionality and group identity salience while reducing expressed uncertainty. These findings extend previous observational and theoretical work by providing causal evidence for how specific features of online environments influence user perceptions and behaviors. More broadly, this research introduces a powerful new methodology for studying social media dynamics, offering researchers unprecedented control over experimental conditions while maintaining ecological validity.",10.1609/icwsm.v19i1.35826,Crossref,found
Knowledge distillation from language-oriented to emergent communication for multi-agent remote control,Y Kim; S Seo; J Park; M Bennis,2024.0,ICC 2024-IEEE …,"of an MADRLbased EC and an LLM-based LSC in a multi-agent, multimodal remote control   and DL message communication in LEC, which could be an interesting topic for future work.",https://ieeexplore.ieee.org/abstract/document/10623108/,https://arxiv.org/pdf/2401.12624,8,"/scholar?cites=9674631501987597977&as_sdt=5,33&sciodt=0,33&hl=en",Knowledge distillation from language-oriented to emergent communication for multi-agent remote control,"In this work, we compare emergent communication (EC) built upon multi-agent deep reinforcement learning (MADRL) and language-oriented semantic communication (LSC) empowered by a pre-trained large language model (LLM) using human language. In a multi-agent remote navigation task, with multimodal input data comprising location and channel maps, it is shown that EC incurs high training cost and struggles when using multimodal data, whereas LSC yields high inference computing cost due to the LLM's large size. To address their respective bottlenecks, we propose a novel framework of language-guided EC (LEC) by guiding the EC training using LSC via knowledge distillation (KD). Simulations corroborate that LEC achieves faster travel time while avoiding areas with poor channel conditions, as well as speeding up the MADRL training convergence by up to 61.8% compared to EC.",10.1109/ICC51166.2024.10623108,SemanticScholar,found
A system-theoretical multi-agent approach to human-computer interaction,UM Borghoff; P Bottoni; R Pareschi,2024.0,International Conference on …,"a large language model (LLM). This setup encapsulates a true multi-agent HCI interaction,  integrating human operators, conversational AI, a satellite control unit, and swarm robots.",https://link.springer.com/chapter/10.1007/978-3-031-82949-9_3,https://www.researchgate.net/profile/Uwe-Borghoff/publication/378746201_SLIDES_A_System_Theoretical_Multi-Agent_Approach_to_Human-Computer_Interaction/links/65e8306badf2362b637ab7c1/SLIDES-A-System-Theoretical-Multi-Agent-Approach-to-Human-Computer-Interaction.pdf,4,"/scholar?cites=5343480534977867064&as_sdt=5,33&sciodt=0,33&hl=en",A system-theoretical multi-agent approach to human-computer interaction,,,,skipped
Pace: A pragmatic agent for enhancing communication efficiency using large language models,J Li; M Yang; D Gao; W Xu; G Shi,2024.0,arXiv preprint arXiv:2402.01750,"Inspired by these ideas, this paper designs specialized prompts, a knowledge base, and  CoTs for the LLM-Agent in the context of IPC. This approach facilitates the transfer of",https://arxiv.org/abs/2402.01750,https://arxiv.org/pdf/2402.01750,1,"/scholar?cites=11052420305812248725&as_sdt=5,33&sciodt=0,33&hl=en",Pace: A pragmatic agent for enhancing communication efficiency using large language models,"Current communication technologies face limitations in terms of theoretical capacity, spectrum availability, and power resources. Pragmatic communication, leveraging terminal intelligence for selective data transmission, offers resource conservation. Existing research lacks universal intention resolution tools, limiting applicability to specific tasks. This paper proposes an image pragmatic communication framework based on a Pragmatic Agent for Communication Efficiency (PACE) using Large Language Models (LLM). In this framework, PACE sequentially performs semantic perception, intention resolution, and intention-oriented coding. To ensure the effective utilization of LLM in communication, a knowledge base is designed to supplement the necessary knowledge, dedicated prompts are introduced to facilitate understanding of pragmatic communication scenarios and task requirements, and a chain of thought is designed to assist in making reasonable trade-offs between transmission efficiency and cost. For experimental validation, this paper constructs an image pragmatic communication dataset along with corresponding evaluation standards. Simulation results indicate that the proposed method outperforms traditional and non-LLM-based pragmatic communication in terms of transmission efficiency.",http://arxiv.org/abs/2402.01750v1,arXiv,found
Soen-101: Code generation by emulating software process models using large language model agents,F Lin; DJ Kim; TH Chen,2025.0,2025 IEEE/ACM 47th International …,"Language Model (LLM) agents to mimic domain experts in specific fields [41, 14, 31], this study  leverages LLM agents  The details of our multi-agent communication history are available",https://ieeexplore.ieee.org/abstract/document/11029771/,https://arxiv.org/pdf/2403.15852,41,"/scholar?cites=11662782833888059956&as_sdt=5,33&sciodt=0,33&hl=en",Soen-101: Code generation by emulating software process models using large language model agents,"Software process models are essential to facilitate collaboration and communication among software teams to solve complex development tasks. Inspired by these software engineering practices, we present FlowGen - a code generation framework that emulates software process models based on multiple Large Language Model (LLM) agents. We emulate three process models, FlowGenWaterfall, FlowGenTDD, and FlowGenScrum, by assigning LLM agents to embody roles (i.e., requirement engineer, architect, developer, tester, and scrum master) that correspond to everyday development activities and organize their communication patterns. The agents work collaboratively using chain-of-thought and prompt composition with continuous self-refinement to improve the code quality. We use GPT3.5 as our underlying LLM and several baselines (RawGPT, CodeT, Reflexion) to evaluate code generation on four benchmarks: HumanEval, HumanEval-ET, MBPP, and MBPP-ET. Our findings show that FlowGenScrum excels compared to other process models, achieving a Pass@1 of 75.2, 65.5, 82.5, and 56.7 in HumanEval, HumanEval-ET, MBPP, and MBPP-ET, respectively (an average of 15% improvement over RawGPT). Compared with other state-of-the-art techniques, FlowGenScrum achieves a higher Pass@1 in MBPP compared to CodeT, with both outperforming Reflexion. Notably, integrating CodeT into FlowGenScrum resulted in statistically significant improvements, achieving the highest Pass@1 scores. Our analysis also reveals that the development activities impacted code smell and exception handling differently, with design and code review adding more exception handling and reducing code smells. Finally, FlowGen models maintain stable Pass@1 scores across GPT3.5 versions and temperature values, highlighting the effectiveness of software process models in enhancing the quality and stability of LLM-generated code.",http://arxiv.org/abs/2403.15852v2,arXiv,found
A multi-agent conversational recommender system,J Fang; S Gao; P Ren; X Chen; S Verberne,2024.0,arXiv preprint arXiv …,approach into LLM-based multi-agent collaboration. In the task  LLM-based agents to perform  high-level communication and  is the first to propose an LLM-based multi-agent system for,https://arxiv.org/abs/2402.01135,https://arxiv.org/pdf/2402.01135,65,"/scholar?cites=14289166167307133452&as_sdt=5,33&sciodt=0,33&hl=en",A multi-agent conversational recommender system,"Due to strong capabilities in conducting fluent, multi-turn conversations with users, Large Language Models (LLMs) have the potential to further improve the performance of Conversational Recommender System (CRS). Unlike the aimless chit-chat that LLM excels at, CRS has a clear target. So it is imperative to control the dialogue flow in the LLM to successfully recommend appropriate items to the users. Furthermore, user feedback in CRS can assist the system in better modeling user preferences, which has been ignored by existing studies. However, simply prompting LLM to conduct conversational recommendation cannot address the above two key challenges.
  In this paper, we propose Multi-Agent Conversational Recommender System (MACRS) which contains two essential modules. First, we design a multi-agent act planning framework, which can control the dialogue flow based on four LLM-based agents. This cooperative multi-agent framework will generate various candidate responses based on different dialogue acts and then choose the most appropriate response as the system response, which can help MACRS plan suitable dialogue acts. Second, we propose a user feedback-aware reflection mechanism which leverages user feedback to reason errors made in previous turns to adjust the dialogue act planning, and higher-level user information from implicit semantics. We conduct extensive experiments based on user simulator to demonstrate the effectiveness of MACRS in recommendation and user preferences collection. Experimental results illustrate that MACRS demonstrates an improvement in user interaction experience compared to directly using LLMs.",http://arxiv.org/abs/2402.01135v1,arXiv,found
Language agents as optimizable graphs,M Zhuge; W Wang; L Kirsch; F Faccio,2024.0,arXiv preprint arXiv …,"We unify these approaches by describing LLM-based agents as computational graphs. The  nodes im In this paper, we focus on optimizing communication between agents, laying the",https://arxiv.org/abs/2402.16823,https://arxiv.org/pdf/2402.16823,65,"/scholar?cites=6809937764909206892&as_sdt=5,33&sciodt=0,33&hl=en",Language agents as optimizable graphs,"Various human-designed prompt engineering techniques have been proposed to improve problem solvers based on Large Language Models (LLMs), yielding many disparate code bases. We unify these approaches by describing LLM-based agents as computational graphs. The nodes implement functions to process multimodal data or query LLMs, and the edges describe the information flow between operations. Graphs can be recursively combined into larger composite graphs representing hierarchies of inter-agent collaboration (where edges connect operations of different agents). Our novel automatic graph optimizers (1) refine node-level LLM prompts (node optimization) and (2) improve agent orchestration by changing graph connectivity (edge optimization). Experiments demonstrate that our framework can be used to efficiently develop, integrate, and automatically improve various LLM agents. The code can be found at https://github.com/metauto-ai/gptswarm.",10.48550/arXiv.2402.16823,SemanticScholar,found
AgentOrchestra: Orchestrating hierarchical multi-agent intelligence with the Tool-Environment-Agent (TEA) protocol,W Zhang; L Zeng; Y Xiao; Y Li; Y Zhao; C Cui; Y Liu,2025.0,,"The integration of tools with LLMs marks a paradigm shift in AI agent development, with  toolaugmented LLM agents exhibiting greater flexibility, cross-domain reasoning, and natural",https://openreview.net/forum?id=YcnKdeI9pp,https://openreview.net/pdf?id=YcnKdeI9pp,13,"/scholar?cites=12959278635036535826&as_sdt=5,33&sciodt=0,33&hl=en",AgentOrchestra: Orchestrating hierarchical multi-agent intelligence with the Tool-Environment-Agent (TEA) protocol,,,,skipped
Agentic LLMs in the supply chain: towards autonomous multi-agent consensus-seeking,V Jannelli; S Schoepf; M Bickel; T Netland,2026.0,International Journal of …,"Language Model agents (LLM agents), could overcome these barriers. This paper explores  how LLM agents  a foundational framework for LLM-based communication in supply chains,",https://www.tandfonline.com/doi/abs/10.1080/00207543.2025.2604311,https://www.tandfonline.com/doi/full/10.1080/00207543.2025.2604311,30,"/scholar?cites=11746026504205669177&as_sdt=5,33&sciodt=0,33&hl=en",Agentic LLMs in the supply chain: towards autonomous multi-agent consensus-seeking,,,,skipped
Using a LLM-based conversational agent in the social robot Mini,I Esteban-Lozano; Á Castro-González,2024.0,… -Computer Interaction,platform for deploying a conversational agent. In the field of  robot Mini a conversational agent  based on LLM. We present a new  a high usability of the skill and a high-quality interaction.,https://link.springer.com/chapter/10.1007/978-3-031-60615-1_2,https://onlineacademiccommunity.uvic.ca/implicitassociationtestsyessir/wp-content/uploads/sites/9812/2025/12/esteban-lozano.pdf,23,"/scholar?cites=15559722698128413334&as_sdt=5,33&sciodt=0,33&hl=en",Using a LLM-based conversational agent in the social robot Mini,,,,skipped
Rethinking generative semantic communication for multi-user systems with large language models,W Yang; Z Xiong; S Mao; TQS Quek,2025.0,IEEE Wireless …,"Moreover, we propose a multiLLM agent framework for enhanced SKB with greater  robustness and adaptability. In response to C2, we propose two novel offloading paradigms",https://ieeexplore.ieee.org/abstract/document/10972177/,https://arxiv.org/pdf/2408.08765,20,"/scholar?cites=9110373355234798326&as_sdt=5,33&sciodt=0,33&hl=en",Rethinking generative semantic communication for multi-user systems with large language models,,,,skipped
Verifier-Bound Communication for LLM Agents: Certified Bounds on Covert Signaling,O Tailor,2026.0,arXiv preprint arXiv:2603.00381,"language-model agents can hide coordination in messages that remain policy-compliant at  the surface level. We present CLBC, a protocol  to communication admission for LLM agents",https://arxiv.org/abs/2603.00381,https://arxiv.org/pdf/2603.00381,0,,Verifier-Bound Communication for LLM Agents: Certified Bounds on Covert Signaling,,,,skipped
AskDB: An LLM Agent for Natural Language Interaction with Relational Databases,XQ Phan; TH Mai; TD Dinh; MT Nguyen,2025.0,arXiv preprint arXiv …,"purpose database interaction. We introduce AskDB, a large language model powered agent   , and a task decomposition framework that enables the agent to plan and execute multi-step",https://arxiv.org/abs/2511.16131,https://arxiv.org/pdf/2511.16131,1,"/scholar?cites=4043179206681301384&as_sdt=5,33&sciodt=0,33&hl=en",AskDB: An LLM Agent for Natural Language Interaction with Relational Databases,,,,skipped
Trustworthy LLM-Mediated Communication: Evaluating Information Fidelity in LLM as a Communicator (LAAC) Framework in Multiple Application Domains,MM Rafi; A Krishnamurthy; A Balu,2025.0,arXiv preprint arXiv:2511.04184,Recent advances in multi-agent LLM architectures have demonstrated improved  specialized  agent roles [18]. Systems like AutoGPT [17] and MetaGPT [8] employ multiple agents with,https://arxiv.org/abs/2511.04184,https://arxiv.org/pdf/2511.04184,0,,Trustworthy LLM-Mediated Communication: Evaluating Information Fidelity in LLM as a Communicator (LAAC) Framework in Multiple Application Domains,,,,skipped
Information fidelity in tool-using llm agents: A martingale analysis of the model context protocol,FX Fan; C Tan; R Wattenhofer; YS Ong,2026.0,arXiv preprint arXiv:2602.13320,"As AI agents powered by large language models (LLMs)  error accumulation in Model Context  Protocol (MCP) agents, proving that  deployment principles for trustworthy agent systems.",https://arxiv.org/abs/2602.13320,https://arxiv.org/pdf/2602.13320,1,"/scholar?cites=16858556661246746705&as_sdt=5,33&sciodt=0,33&hl=en",Information fidelity in tool-using llm agents: A martingale analysis of the model context protocol,,,,skipped
Recommender systems meet large language model agents: A survey,X Zhu; Y Wang; H Gao; W Xu; C Wang; Z Liu,2025.0,… and Trends® in …,"detail the interaction between LLM agents and recommender systems,  LLM agents or  recommender systems. Our survey encompasses the full spectrum of the interaction of LLM agents",https://www.emerald.com/ftsec/article/7/4/247/1324610,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5062105,32,"/scholar?cites=4993836381320945442&as_sdt=5,33&sciodt=0,33&hl=en",Recommender systems meet large language model agents: A survey,"In recent years, the integration of Large Language Models (LLMs) and Recommender Systems (RS) has revolutionized the way personalized and intelligent user experiences are delivered. This survey provides an extensive review of critical challenges, current landscape, and future directions in the collaboration between LLM-based AI agents (LLM Agent) and recommender systems. We begin with an introduction to the foundational knowledge, exploring the components of LLM agents and the applications of LLMs in recommender systems. The survey then delves into the symbiotic relationship between LLM agents and recommender systems, illustrating how LLM agents enhance recommender systems and how recommender systems support better LLM agents. Specifically, we discuss the overall architectures for designing LLM agents for recommendation, encompassing profile, memory, planning, and action components, along with multi-agent collaboration. Conversely, we investigate how recommender systems contribute to LLM agents, focusing on areas such as memory recommendation, plan recommendation, tool recommendation, agent recommendation, and personalized LLMs and LLM agents. Furthermore, a critical evaluation of trustworthy AI agents and recommender systems follows, addressing key issues of safety, explainability, fairness, and privacy. Finally, we propose potential future research directions, highlighting emerging trends and opportunities in the intersection of AI agents and recommender systems. This survey concludes by summarizing the key insights of current research and outlining promising avenues for future exploration in this rapidly evolving field. A curated collection of relevant papers for this survey is available in the GitHub repository: https://github.com/agiresearch/AgentRecSys.",10.1561/3300000050,Crossref,found
Trustagent: Towards safe and trustworthy llm-based agents,W Hua; X Yang; M Jin; Z Li; W Cheng,2024.0,Findings of the …,"text-related tasks, LLM-based agents can undertake more complex tasks that require  planning and interaction with the physical world and humans. This heightened level of",https://aclanthology.org/2024.findings-emnlp.585/,https://aclanthology.org/2024.findings-emnlp.585.pdf,70,"/scholar?cites=12900998129346945868&as_sdt=5,33&sciodt=0,33&hl=en",Trustagent: Towards safe and trustworthy llm-based agents,"The rise of LLM-based agents shows great potential to revolutionize task planning, capturing significant attention. Given that these agents will be integrated into high-stake domains, ensuring their reliability and safety is crucial. This paper presents an Agent-Constitution-based agent framework, TrustAgent, with a particular focus on improving the LLM-based agent safety. The proposed framework ensures strict adherence to the Agent Constitution through three strategic components: pre-planning strategy which injects safety knowledge to the model before plan generation, in-planning strategy which enhances safety during plan generation, and post-planning strategy which ensures safety by post-planning inspection. Our experimental results demonstrate that the proposed framework can effectively enhance an LLM agent's safety across multiple domains by identifying and mitigating potential dangers during the planning. Further analysis reveals that the framework not only improves safety but also enhances the helpfulness of the agent. Additionally, we highlight the importance of the LLM reasoning ability in adhering to the Constitution. This paper sheds light on how to ensure the safe integration of LLM-based agents into human-centric environments. Data and code are available at https://github.com/agiresearch/TrustAgent.",10.18653/v1/2024.findings-emnlp.585,SemanticScholar,found
Agentscope: A flexible yet robust multi-agent platform,D Gao; Z Li; X Pan; W Kuang; Z Ma; B Qian,2024.0,arXiv preprint arXiv …,"errors that require more advanced LLM usages or agent-level interaction to recover. For  example,  We have shown examples of agents generating responses by the capability of LLM (",https://arxiv.org/abs/2402.14034,https://arxiv.org/pdf/2402.14034,105,"/scholar?cites=12769377245959047918&as_sdt=5,33&sciodt=0,33&hl=en",Agentscope: A flexible yet robust multi-agent platform,"With the rapid advancement of Large Language Models (LLMs), significant progress has been made in multi-agent applications. However, the complexities in coordinating agents' cooperation and LLMs' erratic performance pose notable challenges in developing robust and efficient multi-agent applications. To tackle these challenges, we propose AgentScope, a developer-centric multi-agent platform with message exchange as its core communication mechanism. The abundant syntactic tools, built-in agents and service functions, user-friendly interfaces for application demonstration and utility monitor, zero-code programming workstation, and automatic prompt tuning mechanism significantly lower the barriers to both development and deployment. Towards robust and flexible multi-agent application, AgentScope provides both built-in and customizable fault tolerance mechanisms. At the same time, it is also armed with system-level support for managing and utilizing multi-modal data, tools, and external knowledge. Additionally, we design an actor-based distribution framework, enabling easy conversion between local and distributed deployments and automatic parallel optimization without extra effort. With these features, AgentScope empowers developers to build applications that fully realize the potential of intelligent agents. We have released AgentScope at https://github.com/modelscope/agentscope, and hope AgentScope invites wider participation and innovation in this fast-moving field.",http://arxiv.org/abs/2402.14034v2,arXiv,found
Interactive debugging and steering of multi-agent ai systems,W Epperson; G Bansal; VC Dibia; A Fourney,2025.0,Proceedings of the …,"of LLM calls, however do not support LLM based agents.  a single LLM component or  predefned pipeline of LLM calls  multi-agent systems based on a graph communication model",https://dl.acm.org/doi/abs/10.1145/3706598.3713581,https://dl.acm.org/doi/full/10.1145/3706598.3713581,63,"/scholar?cites=17699643748958557351&as_sdt=5,33&sciodt=0,33&hl=en",Interactive debugging and steering of multi-agent ai systems,,,,skipped
"The MATRIX Ontology-Semantic Memory for Multi-agent Experience Transfer, Reasoning and and Interaction eXchange",L Kovriguina; D Mouromtsev; P Haase,2025.0,International Conference on …,"We validate the ontology for two types of teams (a team consisting of only RL agents, and  a team of only LLM agents) with particular use cases focusing on the reusability of semantic",https://link.springer.com/chapter/10.1007/978-3-031-94931-9_8,,0,,"The MATRIX Ontology-Semantic Memory for Multi-agent Experience Transfer, Reasoning and and Interaction eXchange",,,,skipped
Role-Playing LLM-Based Multi-Agent Support Framework for Detecting and Addressing Family Communication Bias,R Harada; Y Kimura; K Inoshita,2025.0,2025 IEEE Cyber Science and …,"interaction between ideal parent bias and suppressed emotion and aims to develop a  roleplaying Large Language Model (LLM)-based multi-agent  data and a multi-agent LLM system,",https://ieeexplore.ieee.org/abstract/document/11323415/,https://arxiv.org/pdf/2507.11210?,0,,Role-Playing LLM-Based Multi-Agent Support Framework for Detecting and Addressing Family Communication Bias,,,,skipped
R-judge: Benchmarking safety risk awareness for llm agents,T Yuan; Z He; L Dong; Y Wang; R Zhao,2024.0,Findings of the …,"Concretely, we formulate the task of judging and identifying safety risks given agent interaction  records and utilize it as a simple and effective paradigm to evaluate the risk awareness of",https://aclanthology.org/2024.findings-emnlp.79/,https://aclanthology.org/2024.findings-emnlp.79.pdf,180,"/scholar?cites=119377738637001544&as_sdt=5,33&sciodt=0,33&hl=en",R-judge: Benchmarking safety risk awareness for llm agents,"Large language models (LLMs) have exhibited great potential in autonomously completing tasks across real-world applications. Despite this, these LLM agents introduce unexpected safety risks when operating in interactive environments. Instead of centering on the harmlessness of LLM-generated content in most prior studies, this work addresses the imperative need for benchmarking the behavioral safety of LLM agents within diverse environments. We introduce R-Judge, a benchmark crafted to evaluate the proficiency of LLMs in judging and identifying safety risks given agent interaction records. R-Judge comprises 569 records of multi-turn agent interaction, encompassing 27 key risk scenarios among 5 application categories and 10 risk types. It is of high-quality curation with annotated safety labels and risk descriptions. Evaluation of 11 LLMs on R-Judge shows considerable room for enhancing the risk awareness of LLMs: The best-performing model, GPT-4o, achieves 74.42% while no other models significantly exceed the random. Moreover, we reveal that risk awareness in open agent scenarios is a multi-dimensional capability involving knowledge and reasoning, thus challenging for LLMs. With further experiments, we find that fine-tuning on safety judgment significantly improve model performance while straightforward prompting mechanisms fail. R-Judge is publicly available at https://github.com/Lordog/R-Judge.",10.48550/arXiv.2401.10019,SemanticScholar,found
Scaling Environments for LLM Agents in the Era of Learning from Interaction: A Survey,Y Huang; S Li; W Liu; Z Fan; YR Fung,2025.0,… Environments for Agents,"LLM-based agents can autonomously accomplish complex  A growing consensus is that  agents should instead interact  to challenge agents, return observations in response to agents’",https://openreview.net/forum?id=9axZcDTiJm,https://openreview.net/pdf?id=9axZcDTiJm,1,"/scholar?cites=11530646768849555252&as_sdt=5,33&sciodt=0,33&hl=en",Scaling Environments for LLM Agents in the Era of Learning from Interaction: A Survey,,,,skipped
